#Classification	NS7_bracken_F.kreport
k__Bacteria	11250476
k__Bacteria|p__Firmicutes	6775678
k__Bacteria|p__Firmicutes|c__Clostridia	5915030
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	5915030
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	3603791
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2104884
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	148330
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	55877
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	1422
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	425
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	297
k__Bacteria|p__Firmicutes|c__Bacilli	630253
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	628866
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	465314
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	152017
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	8890
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	752
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	1891
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	1386
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	1311
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae	24
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	24
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	22
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae	3
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	148213
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	148213
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	120364
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	27848
k__Bacteria|p__Firmicutes|c__Negativicutes	81686
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	39070
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	39070
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	33138
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	33138
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	9477
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	9477
k__Bacteria|p__Firmicutes|c__Tissierellia	494
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	494
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	494
k__Bacteria|p__Actinobacteria	3216307
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2712745
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2709281
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2709281
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2323
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	2323
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	711
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	710
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae	1
