name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides stercoris	46506	S	3863865	1169447	5033312	0.34018
Bacteroides fragilis	817	S	1509271	362385	1871656	0.12650
Bacteroides thetaiotaomicron	818	S	38951	5624	44575	0.00301
Bacteroides humanifaecis	2792859	S	18910	39174	58084	0.00393
Bacteroides ovatus	28116	S	11949	8452	20401	0.00138
Bacteroides intestinalis	329854	S	11012	321	11333	0.00077
Bacteroides xylanisolvens	371601	S	8975	5128	14103	0.00095
Bacteroides salyersiae	291644	S	5888	536	6424	0.00043
Bacteroides eggerthii	28111	S	5411	1463	6874	0.00046
Bacteroides uniformis	820	S	2454	1296	3750	0.00025
Bacteroides caccae	47678	S	1740	114	1854	0.00013
Bacteroides sp. A1C1	2528203	S	1307	2449	3756	0.00025
Bacteroides sp. CACC 737	2755405	S	74	94	168	0.00001
Bacteroides sp. MSB163	3117552	S	29	2	31	0.00000
Bacteroides sp. D2	556259	S	18	5	23	0.00000
Bacteroides sp. M10	2763022	S	9	1	10	0.00000
Bacteroides sp. HF-162	2785531	S	7	19	26	0.00000
Bacteroides sp. DH3716P	2847299	S	7	24	31	0.00000
Bacteroides sp. ZJ-18	2709390	S	2	3	5	0.00000
Bacteroides nordii	291645	S	1153	50	1203	0.00008
Bacteroides caecimuris	1796613	S	978	178	1156	0.00008
Bacteroides faecis	674529	S	668	169	837	0.00006
Bacteroides finegoldii	338188	S	429	86	515	0.00003
Bacteroides helcogenes	290053	S	261	2	263	0.00002
Bacteroides cellulosilyticus	246787	S	143	32	175	0.00001
Bacteroides zhangwenhongii	2650157	S	50	18	68	0.00000
Bacteroides faecium	2715212	S	14	0	14	0.00000
Bacteroides luhongzhouii	2650158	S	2	0	2	0.00000
Phocaeicola dorei	357276	S	839304	451873	1291177	0.08726
Phocaeicola vulgatus	821	S	28131	14223	42354	0.00286
Phocaeicola coprophilus	387090	S	12963	4659	17622	0.00119
Phocaeicola salanitronis	376805	S	1333	101	1434	0.00010
Alistipes finegoldii	214856	S	352562	118272	470834	0.03182
Alistipes shahii	328814	S	292937	134052	426989	0.02886
Alistipes onderdonkii	328813	S	121583	17119	138702	0.00937
uncultured Alistipes sp.	538949	S	1844	117	1961	0.00013
Alistipes ihumii	1470347	S	1558	6	1564	0.00011
Alistipes communis	2585118	S	1004	80	1084	0.00007
Alistipes sp. i18-0019-D1	3132707	S	797	131	928	0.00006
Alistipes sp. dk3624	2662363	S	8	0	8	0.00000
Alistipes senegalensis	1288121	S	363	36	399	0.00003
Alistipes dispar	2585119	S	43	3	46	0.00000
Alistipes megaguti	2364787	S	29	2	31	0.00000
Alistipes indistinctus	626932	S	19	0	19	0.00000
Paraprevotella clara	454154	S	28519	4751	33270	0.00225
Paraprevotella xylaniphila	454155	S	17	1	18	0.00000
Segatella copri	165179	S	3062	596	3658	0.00025
Segatella hominis	2518605	S	74	38	112	0.00001
Segatella bryantii	77095	S	1	6	7	0.00000
Hoylesella buccalis	28127	S	408	498	906	0.00006
Prevotella corporis	28128	S	36	22	58	0.00000
Prevotella bivia	28125	S	9	0	9	0.00000
Prevotella intermedia	28131	S	2	1	3	0.00000
Prevotella melaninogenica	28132	S	1	0	1	0.00000
Prevotella sp. Rep29	2691580	S	1	0	1	0.00000
Parabacteroides distasonis	823	S	17707	4515	22222	0.00150
Parabacteroides merdae	46503	S	4190	687	4877	0.00033
Parabacteroides goldsteinii	328812	S	34	3	37	0.00000
Parabacteroides johnsonii	387661	S	23	1	24	0.00000
Parabacteroides sp. AD58	2951805	S	3	0	3	0.00000
Parabacteroides sp. CT06	2025876	S	1	6	7	0.00000
Butyricimonas virosa	544645	S	5099	115	5214	0.00035
Butyricimonas faecalis	2093856	S	86	48	134	0.00001
Butyricimonas paravirosa	1472417	S	11	3	14	0.00000
Butyricimonas faecihominis	1472416	S	3	0	3	0.00000
Odoribacter splanchnicus	28118	S	133	37	170	0.00001
Barnesiella sp. An22	1965590	S	60	5	65	0.00000
Coprobacter secundus	1501392	S	13	1	14	0.00000
Coprobacter fastidiosus	1099853	S	4	0	4	0.00000
Porphyromonas somerae	322095	S	50	2	52	0.00000
Porphyromonas asaccharolytica	28123	S	2	0	2	0.00000
Sodaliphilus pleomorphus	2606626	S	3	0	3	0.00000
Escherichia coli	562	S	588	39077	39665	0.00268
Escherichia fergusonii	564	S	3	16	19	0.00000
Escherichia albertii	208962	S	2	4	6	0.00000
Enterobacter hormaechei	158836	S	45	911	956	0.00006
Enterobacter kobei	208224	S	24	291	315	0.00002
Enterobacter roggenkampii	1812935	S	9	33	42	0.00000
Klebsiella variicola	244366	S	5	106	111	0.00001
Klebsiella pneumoniae	573	S	3	134	137	0.00001
Klebsiella aerogenes	548	S	1	1	2	0.00000
Salmonella enterica	28901	S	4	2113	2117	0.00014
Citrobacter freundii	546	S	49	974	1023	0.00007
Citrobacter portucalensis	1639133	S	9	70	79	0.00001
Citrobacter braakii	57706	S	1	9	10	0.00000
Citrobacter freundii complex sp. CFNIH9	2077149	S	1	34	35	0.00000
Citrobacter koseri	545	S	1	2	3	0.00000
Shigella flexneri	623	S	1	1615	1616	0.00011
Kosakonia cowanii	208223	S	1	0	1	0.00000
Dickeya fangzhongdai	1778540	S	2	1	3	0.00000
Dickeya sp. MK7	1224145	S	2	18	20	0.00000
Prodigiosinella confusarubida	104623	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	24	124	148	0.00001
Pseudomonas helleri	1608996	S	1	0	1	0.00000
Acinetobacter haemolyticus	29430	S	13	4	17	0.00000
Haemophilus parainfluenzae	729	S	4	0	4	0.00000
Gallibacterium salpingitidis	505341	S	3	1	4	0.00000
Neisseria gonorrhoeae	485	S	24511	5896	30407	0.00206
Turicimonas muris	1796652	S	339	165	504	0.00003
Sutterella wadsworthensis	40545	S	52	153	205	0.00001
Duodenibacillus massiliensis	1852381	S	1	3	4	0.00000
Oxalobacter formigenes	847	S	2	18	20	0.00000
Oxalobacter aliiformigenes	2946593	S	1	19	20	0.00000
Advenella alkanexedens	1481665	S	1	5	6	0.00000
Komagataeibacter oboediens	65958	S	343	55	398	0.00003
Bradyrhizobium zhanjiangense	1325107	S	1	6	7	0.00000
Campylobacter jejuni	197	S	350	997	1347	0.00009
Campylobacter coli	195	S	5	4	9	0.00000
Campylobacter hominis	76517	S	3	1	4	0.00000
Akkermansia muciniphila	239935	S	626	58	684	0.00005
Akkermansia massiliensis	2927224	S	31	115	146	0.00001
Akkermansia sp. BCRC 18949	3037987	S	2	8	10	0.00000
Desulfovibrio piger	901	S	150	302	452	0.00003
Desulfovibrio fairfieldensis	44742	S	18	6	24	0.00000
Desulfovibrio desulfuricans	876	S	5	8	13	0.00000
Nitratidesulfovibrio vulgaris	881	S	6	7	13	0.00000
Nitratidesulfovibrio liaohensis	2604158	S	2	1	3	0.00000
uncultured Mailhella sp.	1981031	S	10	23	33	0.00000
Pseudodesulfovibrio methanolicus	3126690	S	3	34	37	0.00000
Lawsonia intracellularis	29546	S	1	0	1	0.00000
Solidesulfovibrio magneticus	184917	S	1	0	1	0.00000
Treponema medium	58231	S	27	171	198	0.00001
Treponema peruense	2787628	S	14	2	16	0.00000
Treponema pedis	409322	S	6	5	11	0.00000
Treponema vincentii	69710	S	5	74	79	0.00001
Treponema denticola	158	S	3	29	32	0.00000
Blautia wexlerae	418240	S	671101	506231	1177332	0.07957
Blautia hydrogenotrophica	53443	S	181982	78609	260591	0.01761
Blautia obeum	40520	S	97536	42102	139638	0.00944
Blautia luti	89014	S	9241	3896	13137	0.00089
Blautia sp. SC05B48	2479767	S	6845	6603	13448	0.00091
Blautia parvula	2877527	S	2689	874	3563	0.00024
Blautia coccoides	1532	S	2169	5705	7874	0.00053
Blautia hansenii	1322	S	1551	689	2240	0.00015
Blautia argi	1912897	S	1314	481	1795	0.00012
Blautia producta	33035	S	228	841	1069	0.00007
Blautia pseudococcoides	1796616	S	129	5	134	0.00001
Blautia liquoris	2779518	S	83	1	84	0.00001
Blautia massiliensis (ex Durand et al. 2017)	1737424	S	11	32025	32036	0.00217
[Ruminococcus] torques	33039	S	604791	173248	778039	0.05258
Mediterraneibacter gnavus	33038	S	133447	37588	171035	0.01156
Mediterraneibacter glycyrrhizinilyticus	342942	S	19574	10648	30222	0.00204
[Ruminococcus] lactaris	46228	S	9029	982	10011	0.00068
Dorea longicatena	88431	S	221549	74861	296410	0.02003
Dorea formicigenerans	39486	S	38522	20654	59176	0.00400
Agathobacter rectalis	39491	S	212421	50652	263073	0.01778
Roseburia intestinalis	166486	S	119047	68070	187117	0.01265
Roseburia hominis	301301	S	52033	24254	76287	0.00516
Roseburia faecis	301302	S	4839	795	5634	0.00038
Roseburia rectibacter	2763062	S	2535	799	3334	0.00023
Roseburia sp. 831b	1261635	S	556	253	809	0.00005
Roseburia sp. 499	1261634	S	214	59	273	0.00002
Coprococcus comes	410072	S	94337	63393	157730	0.01066
Coprococcus catus	116085	S	35026	8717	43743	0.00296
Coprococcus sp. ART55/1	751585	S	1952	1259	3211	0.00022
