name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas_E paracarnis	138477	S	58	37887	37945	0.14754
Pseudomonas_E lactis	138417	S	7	2997	3004	0.01168
Pseudomonas_E lurida	138430	S	2	389	391	0.00152
Pseudomonas_E sichuanensis	138561	S	2	943	945	0.00367
Pseudomonas_E veronii	138942	S	1	467	468	0.00182
Pseudomonas_E paralactis	138483	S	1	131	132	0.00051
Pseudomonas_E proteolytica	138506	S	1	267	268	0.00104
Pseudomonas_E shahriarae	138559	S	1	214	215	0.00084
Pseudomonas_E alcaligenes	138170	S	1	420	421	0.00164
Pseudomonas aeruginosa	138123	S	46	33758	33804	0.13144
Pseudomonas paraeruginosa	138137	S	2	757	759	0.00295
Stutzerimonas stutzeri_AO	139038	S	39	21641	21680	0.08430
Stutzerimonas stutzeri	139027	S	19	13911	13930	0.05416
Stutzerimonas stutzeri_U	139055	S	1	1559	1560	0.00607
Stutzerimonas stutzeri_AE	139032	S	1	353	354	0.00138
Acinetobacter bereziniae	137066	S	2	1228	1230	0.00478
Aquabacterium parvum	126468	S	53	44482	44535	0.17316
Paraburkholderia phytofirmans	128028	S	5	248	253	0.00098
Paraburkholderia agricolaris	127963	S	1	48	49	0.00019
Paraburkholderia fungorum	127991	S	1	34	35	0.00014
Paraburkholderia sp005503145	128062	S	1	12	13	0.00005
Comamonas koreensis_A	126843	S	1	309	310	0.00121
Hylemonella sp019745555	127248	S	1	263	264	0.00103
Xanthomonas sp001423495	141299	S	1	50	51	0.00020
Leclercia tamurae	133191	S	1	65	66	0.00026
Azospirillum brasilense	114111	S	1	86	87	0.00034
Sphingopyxis sp001468265	125395	S	1	241	242	0.00094
Sphingomonas koreensis	125055	S	1	87	88	0.00034
JAIMBF01 sp023511585	113866	S	1	55	56	0.00022
Cutibacterium acnes	48418	S	98	66259	66357	0.25801
Corynebacterium sp946222835	46230	S	1	34	35	0.00014
Corynebacterium sanguinis	46136	S	1	557	558	0.00217
Corynebacterium faecigallinarum	46037	S	1	1	2	0.00001
Lawsonella clevelandensis_A	46365	S	2	88	90	0.00035
Lawsonella sp018376445	46367	S	1	63	64	0.00025
Saccharopolyspora_C sp016526145	47550	S	1	4	5	0.00002
Arthrobacter_D frigidicola	45019	S	1	2303	2304	0.00896
Micrococcus sp023155805	45162	S	1	196	197	0.00077
Brachybacterium conglomeratum	43296	S	1	21	22	0.00009
Helcobacillus massiliensis	43342	S	1	12	13	0.00005
Serinicoccus profundi	43521	S	1	18	19	0.00007
Dermacoccus nishinomiyaensis	43368	S	1	529	530	0.00206
Leucobacter chromiiresistens	44048	S	1	129	130	0.00051
Collinsella sp905215825	51430	S	1	1447	1448	0.00563
Streptococcus sp000187445	56205	S	18	16642	16660	0.06478
Streptococcus mitis_CX	56013	S	1	1940	1941	0.00755
Streptococcus sp004570525	56242	S	1	102	103	0.00040
Lactobacillus crispatus	55376	S	1	399	400	0.00156
Eremococcus sp943914835	54969	S	1	2	3	0.00001
Enterococcus faecalis	55088	S	1	618	619	0.00241
Anoxybacillus_B calidus	53449	S	1	43	44	0.00017
Saccharococcus sp000632515	53473	S	1	100	101	0.00039
Allomeiothermus sp003226535	98865	S	9	105	114	0.00044
Allomeiothermus silvanus	98864	S	7	118	125	0.00049
Deinococcus geothermalis	98771	S	1	10	11	0.00004
BPGX01 sp026414605	76618	S	5	29	34	0.00013
BPGX01 sp026003255	76617	S	1	5	6	0.00002
Thermoflavifilum sp014961315	83931	S	2	15	17	0.00007
NICIL-2 sp002898675	90773	S	2	21	23	0.00009
Vescimonas coprocola	67951	S	1	1063	1064	0.00414
Lawsonibacter_A hominis	67478	S	1	187	188	0.00073
Gallintestinimicrobium propionicum	61891	S	1	647	648	0.00252
UBA11774 sp003507655	63357	S	1	98	99	0.00038
AQU-03 sp018969115	94480	S	1	20	21	0.00008
