name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829385	118327	S	2442	20957	23399	0.09257
Methylobacterium sp008039875	118308	S	862	9656	10518	0.04161
Methylobacterium sp022829365	118326	S	791	8669	9460	0.03742
Methylobacterium sp022829585	118333	S	250	2409	2659	0.01052
Methylobacterium sp017833295	118314	S	163	3368	3531	0.01397
Methylobacterium sp022829635	118335	S	73	948	1021	0.00404
Methylobacterium sp022829515	118331	S	71	835	906	0.00358
Methylobacterium sp001455965	118303	S	29	280	309	0.00122
Methylobacterium cerastii	118248	S	11	116	127	0.00050
Methylobacterium sp022829605	118334	S	10	90	100	0.00040
Methylobacterium sp022829545	118332	S	9	75	84	0.00033
Methylobacterium mesophilicum	118269	S	6	317	323	0.00128
Methylobacterium sp010692745	118311	S	5	38	43	0.00017
Methylobacterium sp008000895	118307	S	3	66	69	0.00027
Methylobacterium sp001422985	118296	S	2	17	19	0.00008
Methylobacterium sp022829285	118323	S	2	24	26	0.00010
Methylobacterium sp022829295	118324	S	2	18	20	0.00008
Methylobacterium pseudosasicola	118282	S	1	9	10	0.00004
Methylobacterium goesingense	118258	S	1	657	658	0.00260
Methylobacterium dankookense	118251	S	1	18	19	0.00008
Methylobacterium trifolii	118358	S	1	638	639	0.00253
Methylobacterium sp022829725	118337	S	1	9	10	0.00004
Methylobacterium longum	118267	S	1	8	9	0.00004
Lichenihabitans flavocetrariae	118233	S	658	995	1653	0.00654
Lichenihabitans minor	118234	S	4	38	42	0.00017
Lichenihabitans ramalinae	118236	S	2	17	19	0.00008
RH-AL1 sp009765775	118495	S	6	37	43	0.00017
RH-AL1 sp901457705	118497	S	6	84	90	0.00036
Bosea sp016428755	118119	S	1	32	33	0.00013
Roseiarcus sp009765995	118533	S	1	5	6	0.00002
Bradyrhizobium sp009766005	120549	S	12	239	251	0.00099
Bradyrhizobium sp028290305	120629	S	7	63	70	0.00028
Bradyrhizobium sp021779635	120589	S	5	470	475	0.00188
Bradyrhizobium sp018449695	120574	S	4	60	64	0.00025
Bradyrhizobium sp000938255	120523	S	4	119	123	0.00049
Bradyrhizobium sp029846715	120641	S	2	116	118	0.00047
Bradyrhizobium erythrophlei_B	120444	S	2	27	29	0.00011
Bradyrhizobium sp019748335	120583	S	2	218	220	0.00087
Bradyrhizobium manausense_D	120485	S	2	180	182	0.00072
Bradyrhizobium sp000938305	120524	S	2	48	50	0.00020
Bradyrhizobium sp028128955	120627	S	1	86	87	0.00034
Bradyrhizobium septentrionale	120504	S	1	67	68	0.00027
Bradyrhizobium diazoefficiens_A	120431	S	1	84	85	0.00034
Bradyrhizobium denitrificans	120429	S	1	229	230	0.00091
Bradyrhizobium sp900103365	120657	S	1	32	33	0.00013
Bradyrhizobium stylosanthis	120667	S	1	59	60	0.00024
Pseudolabrys sp903891395	120775	S	23	65	88	0.00035
Pseudolabrys sp903929045	120777	S	8	74	82	0.00032
Pseudolabrys sp903885555	120774	S	1	15	16	0.00006
Tardiphaga sp028290785	120842	S	2	61	63	0.00025
Rhodopseudomonas palustris_H	120811	S	1	53	54	0.00021
Mesorhizobium loti_B	119525	S	4	198	202	0.00080
Mesorhizobium sp000502875	119553	S	1	56	57	0.00023
Rhizobium rhododendri	119997	S	54	929	983	0.00389
Rhizobium sp900472625	120068	S	2	14	16	0.00006
Rhizobium tumorigenes	120079	S	1	19	20	0.00008
Rhizobium lusitanum	119977	S	1	10	11	0.00004
65-79 sp001896885	119045	S	2	60	62	0.00025
Mycoplana subbaraonis	119688	S	2	139	141	0.00056
Mesorhizobium_F sp025753855	119672	S	1	37	38	0.00015
Siculibacillus sp937919435	118021	S	1	7	8	0.00003
Labrys monacha	118924	S	1	12	13	0.00005
Lichenicoccus roseus	113922	S	5894	25931	31825	0.12590
Acidisoma sp009765865	113615	S	2437	6229	8666	0.03428
Acidisoma sp019351895	113616	S	3	11	14	0.00006
Acidisoma sp030252425	113617	S	1	3	4	0.00002
LMUY01 sp009765685	113921	S	40	246	286	0.00113
CAHJXG01 sp025351925	113706	S	12	64	76	0.00030
CAHJXG01 sp937858325	113708	S	7	21	28	0.00011
CAHJXG01 sp937873175	113709	S	4	10	14	0.00006
CAHJXG01 sp903644035	113707	S	1	5	6	0.00002
Rhodopila sp903944925	114042	S	3	11	14	0.00006
Rhodopila sp027311485	114029	S	2	37	39	0.00015
Rhodopila sp009765975	114020	S	1	10	11	0.00004
BOG-908 sp903643085	113677	S	4	5	9	0.00004
BOG-908 sp937873095	113678	S	2	3	5	0.00002
Lichenicola cladoniae	113923	S	3	18	21	0.00008
Lichenicola sp903844135	113925	S	2	29	31	0.00012
Acetobacter oeni	113562	S	2	17	19	0.00008
Sphingomonas_N sp937859915	125357	S	292	1622	1914	0.00757
Sphingomonas_N sp903871605	125356	S	3	48	51	0.00020
Sphingomonas_N sp000333335	125351	S	2	263	265	0.00105
Sphingomonas sp022662475	125218	S	5	113	118	0.00047
Sphingomonas sp000241485	125101	S	5	76	81	0.00032
Sphingomonas sp000251145	125102	S	3	118	121	0.00048
Sphingomonas sp029911635	125254	S	3	74	77	0.00030
Sphingomonas glacialis	125042	S	3	70	73	0.00029
Sphingomonas sp017304615	125192	S	2	98	100	0.00040
Sphingomonas gellani	125038	S	1	35	36	0.00014
Sphingomonas lycopersici	125063	S	1	16	17	0.00007
Sphingomonas colombiensis	125020	S	1	24	25	0.00010
Sphingomonas sp001425405	125127	S	1	18	19	0.00008
Sphingomonas sp013374115	125177	S	1	21	22	0.00009
Sphingomonas sp001423845	125124	S	1	14	15	0.00006
Sphingomonas sp013344685	125175	S	1	29	30	0.00012
Sphingomonas sp003355005	125153	S	1	300	301	0.00119
Sphingomonas sp903643035	125276	S	1	7	8	0.00003
Sphingomonas sp004795835	125168	S	1	33	34	0.00013
Sphingomonas sp026540855	125241	S	1	39	40	0.00016
Sphingomonas glacialis_A	125043	S	1	12	13	0.00005
Sphingomonas sp003688625	125156	S	1	41	42	0.00017
Novosphingobium sp903970225	124574	S	45	433	478	0.00189
Novosphingobium rosa	124451	S	6	28	34	0.00013
Novosphingobium palustris	124440	S	3	3	6	0.00002
Novosphingobium sp025359425	124527	S	2	7	9	0.00004
Novosphingobium sp030776465	124557	S	2	5	7	0.00003
Polymorphobacter_B megasporae	124672	S	15	67	82	0.00032
Polymorphobacter_B sp903642255	124676	S	6	31	37	0.00015
Polymorphobacter_B sp025362435	124674	S	1	40	41	0.00016
Glacieibacterium sp018982925	124382	S	6	28	34	0.00013
JAQGLK01 sp028292925	124399	S	1	2	3	0.00001
Qipengyuania sp029937545	124738	S	1	70	71	0.00028
Rhizomicrobium sp028292825	115880	S	29	634	663	0.00262
Rhizomicrobium sp021808875	115867	S	8	6794	6802	0.02691
Rhizomicrobium sp025924715	115876	S	2	2	4	0.00002
Rhizomicrobium sp903897605	115889	S	1	5	6	0.00002
Reyranella aerosaccus_B	117836	S	22	726	748	0.00296
Phenylobacterium sp903822175	114721	S	2	18	20	0.00008
Phenylobacterium sp004799515	114662	S	1	12	13	0.00005
CAIOYC01 sp026225565	114509	S	6	25	31	0.00012
CAIOYC01 sp903862425	114511	S	1	4	5	0.00002
CAHJWH01 sp009765965	114500	S	5	46	51	0.00020
Caulobacter sp002280875	114545	S	2	46	48	0.00019
Parvibaculum sp013823365	115998	S	4	130	134	0.00053
JAATFR01 sp015655095	115979	S	1	0	1	0.00000
JAATFR01 sp028283765	115980	S	1	9	10	0.00004
Aliidongia sp028288725	113515	S	1	3	4	0.00002
CAIKMD01 sp903822185	113516	S	1	10	11	0.00004
CAIZEE01 sp903931835	115159	S	1	3	4	0.00002
JAATGA01 sp015654855	121383	S	1	1	2	0.00001
Caballeronia sp001557535	126764	S	5555	75121	80676	0.31916
Caballeronia sp022878925	126770	S	334	6588	6922	0.02738
Caballeronia sp018449635	126769	S	49	321	370	0.00146
Caballeronia sordidicola_C	126762	S	39	185	224	0.00089
Caballeronia sp001424345	126763	S	21	109	130	0.00051
Caballeronia sp009766085	126765	S	5	37	42	0.00017
Caballeronia sordidicola_A	126761	S	4	20	24	0.00009
Caballeronia udeis	126787	S	1	6	7	0.00003
Caballeronia terrestris	126785	S	1	11	12	0.00005
Caballeronia sp018449515	126768	S	1	4	5	0.00002
Caballeronia sp030464885	126779	S	1	5	6	0.00002
Caballeronia grimmiae	126745	S	1	14	15	0.00006
Caballeronia mineralivorans	126753	S	1	11	12	0.00005
Scleromatobacter sp030151165	129088	S	21	374	395	0.00156
