name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp008039875	118308	S	30996	124511	155507	0.17533
Methylobacterium sp022829385	118327	S	7313	23143	30456	0.03434
Methylobacterium cerastii	118248	S	2469	9546	12015	0.01355
Methylobacterium sp022702195	118322	S	2284	2518	4802	0.00541
Methylobacterium sp022829635	118335	S	2107	9982	12089	0.01363
Methylobacterium sp022829365	118326	S	1801	7377	9178	0.01035
Methylobacterium sp022829515	118331	S	1424	6452	7876	0.00888
Methylobacterium sp022829585	118333	S	933	3304	4237	0.00478
Methylobacterium sp017833295	118314	S	520	3645	4165	0.00470
Methylobacterium sp010692745	118311	S	249	686	935	0.00105
Methylobacterium sp001455965	118303	S	195	698	893	0.00101
Methylobacterium sp022829605	118334	S	189	647	836	0.00094
Methylobacterium pseudosasicola	118282	S	136	484	620	0.00070
Methylobacterium sp001423295	118299	S	127	400	527	0.00059
Methylobacterium mesophilicum	118269	S	105	1795	1900	0.00214
Methylobacterium sp022829285	118323	S	84	385	469	0.00053
Methylobacterium trifolii	118358	S	72	2220	2292	0.00258
Methylobacterium sp001422985	118296	S	72	227	299	0.00034
Methylobacterium sp008000895	118307	S	68	510	578	0.00065
Methylobacterium adhaesivum	118239	S	47	161	208	0.00023
Methylobacterium sp022829685	118336	S	45	153	198	0.00022
Methylobacterium sp022829295	118324	S	35	122	157	0.00018
Methylobacterium sp021352225	118320	S	34	92	126	0.00014
Methylobacterium sp022829545	118332	S	34	108	142	0.00016
Methylobacterium sp022829345	118325	S	31	107	138	0.00016
Methylobacterium brachiatum	118245	S	27	208	235	0.00026
Methylobacterium jeotgali	118266	S	27	1110	1137	0.00128
Methylobacterium sp022829445	118329	S	26	87	113	0.00013
Methylobacterium sp001422885	118295	S	26	114	140	0.00016
Methylobacterium longum	118267	S	25	73	98	0.00011
Methylobacterium sp001424705	118301	S	25	102	127	0.00014
Methylobacterium marchantiae	118268	S	25	73	98	0.00011
Methylobacterium sp009806555	118310	S	23	307	330	0.00037
Methylobacterium sp022829725	118337	S	23	85	108	0.00012
Methylobacterium populi_B	118281	S	22	69	91	0.00010
Methylobacterium sp019745455	118316	S	21	390	411	0.00046
Methylobacterium gregans	118260	S	21	642	663	0.00075
Methylobacterium sp025813715	118340	S	20	119	139	0.00016
Methylobacterium sp001422375	118293	S	18	88	106	0.00012
Methylobacterium goesingense	118258	S	17	555	572	0.00064
Methylobacterium sp000372825	118290	S	17	93	110	0.00012
Methylobacterium sp001423085	118297	S	17	78	95	0.00011
Methylobacterium sp022702015	118321	S	16	23	39	0.00004
Methylobacterium sp022829405	118328	S	16	65	81	0.00009
Methylobacterium persicinum	118276	S	14	73	87	0.00010
Methylobacterium sp000519085	118292	S	14	83	97	0.00011
Methylobacterium aquaticum	118243	S	14	62	76	0.00009
Methylobacterium gossipiicola	118259	S	13	55	68	0.00008
Methylobacterium sp022829465	118330	S	13	39	52	0.00006
Methylobacterium sp028583545	118342	S	12	142	154	0.00017
Methylobacterium soli	118289	S	11	27	38	0.00004
Methylobacterium sp001423265	118298	S	10	34	44	0.00005
Methylobacterium haplocladii	118261	S	10	27	37	0.00004
Methylobacterium sp001422815	118294	S	10	27	37	0.00004
Methylobacterium sp900103195	118345	S	10	41	51	0.00006
Methylobacterium sp030700245	118343	S	10	39	49	0.00006
Methylobacterium sp028290105	118341	S	10	21	31	0.00003
Methylobacterium thuringiense	118357	S	9	33	42	0.00005
Methylobacterium sp020662345	118318	S	9	51	60	0.00007
Methylobacterium bullatum	118247	S	8	27	35	0.00004
Methylobacterium sp001425465	118302	S	8	33	41	0.00005
Methylobacterium sp008806345	118309	S	7	19	26	0.00003
Methylobacterium zatmanii	118360	S	6	97	103	0.00012
Methylobacterium sp019216885	118315	S	6	43	49	0.00006
Methylobacterium sp030700285	118344	S	6	23	29	0.00003
Methylobacterium tardum	118352	S	5	52	57	0.00006
Methylobacterium sp001542815	118304	S	5	80	85	0.00010
Methylobacterium gnaphalii	118257	S	5	12	17	0.00002
Methylobacterium radiotolerans	118284	S	5	132	137	0.00015
Methylobacterium rhodinum	118286	S	5	21	26	0.00003
Methylobacterium iners	118264	S	4	10	14	0.00002
Methylobacterium variabile	118359	S	4	22	26	0.00003
Methylobacterium aminovorans	118242	S	4	34	38	0.00004
Methylobacterium phyllostachyos	118277	S	4	14	18	0.00002
Methylobacterium fujisawaense	118256	S	4	50	54	0.00006
Methylobacterium dankookense	118251	S	3	19	22	0.00002
Methylobacterium mesophilicum_A	118270	S	3	10	13	0.00001
