feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Anaerobutyricum	NAFLD	Negative	-0.097622861761377	0.0323737501276474	35	20	0.0049075079258434	0.146267720171798
Bacteroides	NAFLD	Negative	0.171142324720943	0.0609782594605423	35	18	0.00833642912240989	0.146267720171798
Blautia	NAFLD	Negative	-0.138648180927347	0.0545417845361049	35	27	0.015898665236065	0.146267720171798
Collinsella	NAFLD	Negative	-0.0927494160556243	0.0348446859846654	35	25	0.0119146727517959	0.146267720171798
Fusicatenibacter	NAFLD	Negative	-0.0989713855747634	0.0377106219016005	35	19	0.0130437428005792	0.146267720171798
Phocaeicola	NAFLD	Negative	0.108375751635983	0.0457381538630341	35	21	0.0238158071349149	0.182587854701014
Parabacteroides	NAFLD	Negative	0.0565133550609581	0.0251527274235481	35	7	0.0314615864510264	0.194528142981988
Phascolarctobacterium	NAFLD	Negative	0.043057672315312	0.0194457384260231	35	7	0.0338309813881719	0.194528142981988
Bifidobacterium	NAFLD	Negative	-0.104131755339977	0.050416829521894	35	28	0.0468105641444029	0.202232792115778
Faecalibacillus	NAFLD	Negative	-0.0504785481357443	0.0245952108157975	35	9	0.0481343417797673	0.202232792115778
GGB3277	NAFLD	Negative	0.0554407452706581	0.0270418787789655	35	4	0.0483600155059468	0.202232792115778
Prevotella	NAFLD	Negative	0.11729331296824	0.0653249103856234	35	13	0.081730740335418	0.289201081186864
Ruthenibacterium	NAFLD	Negative	0.033208773689097	0.0184679428564291	35	6	0.0813018743072752	0.289201081186864
Alistipes	NAFLD	Negative	0.0504408148706644	0.0287818717435361	35	12	0.0889722613970757	0.292337430304677
Dorea	NAFLD	Negative	-0.0517057682955698	0.0333334800752931	35	20	0.130400492347016	0.379494351766416
Holdemanella	NAFLD	Negative	-0.0420874553511038	0.0272494493652356	35	4	0.131998035397014	0.379494351766416
Anaerostipes	NAFLD	Negative	-0.0611079826619337	0.044031500033421	35	29	0.174490618019138	0.401678058013699
Barnesiella	NAFLD	Negative	0.0224749407120348	0.0162002471922712	35	5	0.174642633919	0.401678058013699
Evtepia	NAFLD	Negative	0.0228002843202088	0.015820421735101	35	5	0.158952572792449	0.401678058013699
Faecalibacterium	NAFLD	Negative	0.0690497411019644	0.0495658532639288	35	33	0.172906313974899	0.401678058013699
Clostridium	NAFLD	Negative	0.0414097166085719	0.0317859235066184	35	21	0.201671832476122	0.403343664952244
Lachnospira	NAFLD	Negative	0.0400585911262061	0.0295409527011848	35	7	0.18429473454403	0.403343664952244
Lachnospiraceae.unclassified	NAFLD	Negative	-0.0706694500583245	0.0540571338172853	35	28	0.20014320147601	0.403343664952244
Ruminococcus	NAFLD	Negative	-0.0600365302373103	0.0495064254942926	35	19	0.233854162690712	0.448220478490531
Lachnoclostridium	NAFLD	Negative	0.016524098819095	0.0152659395355472	35	4	0.286913878660591	0.507616862245662
Oscillibacter	NAFLD	Negative	0.0229914225310984	0.0207661658007832	35	7	0.276231026331768	0.507616862245662
Clostridiaceae.unclassified	NAFLD	Negative	0.0354415362117905	0.0382518201257647	35	11	0.360896554424829	0.592901482269362
Eubacterium	NAFLD	Negative	-0.0270774874426128	0.0284837644389008	35	11	0.348703711873311	0.592901482269362
Romboutsia	NAFLD	Negative	-0.0260419297784191	0.029322867235347	35	9	0.380909378921192	0.604201083806029
Oscillospiraceae.unclassified	NAFLD	Negative	0.0166150275360409	0.020708110126854	35	8	0.42809462530968	0.656411758808177
Roseburia	NAFLD	Negative	-0.0259002155930666	0.0432673007285425	35	18	0.553520419807108	0.821352881004096
Coprococcus	NAFLD	Negative	-0.0165742056672086	0.0328552978394834	35	15	0.617289650407531	0.835156585845483
Dialister	NAFLD	Negative	-0.0192518666640937	0.036669086797646	35	10	0.60308163180931	0.835156585845483
Streptococcus	NAFLD	Negative	0.010336876051358	0.0198749779600862	35	7	0.60646920112073	0.835156585845483
Agathobaculum	NAFLD	Negative	0.00685378000458571	0.0159899438381105	35	5	0.670977074818481	0.835160711423962
Akkermansia	NAFLD	Negative	0.0183434069378881	0.0455742665631704	35	5	0.689915370306751	0.835160711423962
Gemmiger	NAFLD	Negative	-0.0138063674764271	0.0341105286031686	35	16	0.688270205975929	0.835160711423962
Mediterraneibacter	NAFLD	Negative	-0.0172829269845221	0.0375591803662705	35	20	0.64842491422699	0.835160711423962
Catenibacterium	NAFLD	Negative	-0.0102645890063749	0.0312559219848821	35	6	0.744680601953874	0.863655800865827
Ligilactobacillus	NAFLD	Negative	-0.00840430012505089	0.0262655557805563	35	4	0.751005044231154	0.863655800865827
Firmicutes.unclassified	NAFLD	Negative	-0.00483817472039191	0.0227467809991747	35	5	0.832871665936997	0.912192776978616
Lacrimispora	NAFLD	Negative	-0.0060491264075658	0.0271956770512917	35	11	0.825350332527853	0.912192776978616
GGB51647	NAFLD	Negative	-0.0070547690094151	0.0439763496994905	35	8	0.87352674683055	0.934470473353611
GGB3304	NAFLD	Negative	-0.00606880464384805	0.054758396010677	35	11	0.912423466035081	0.953897259945766
Eubacteriales.unclassified	NAFLD	Negative	-0.00092181696254942	0.0178042135889108	35	6	0.959019950108693	0.980331504555553
Cibionibacter	NAFLD	Negative	0.000715011184490475	0.039631296788814	35	18	0.985714326073172	0.985714326073172
