name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nostoc sp017114945	96872	S	364	10568	10932	0.04718
Nostoc sp028623165	96889	S	234	7444	7678	0.03314
Nostoc sp017115085	96877	S	205	4099	4304	0.01858
Nostoc sp002245985	96858	S	198	10060	10258	0.04427
Nostoc punctiforme_A	96856	S	117	3614	3731	0.01610
Nostoc sp026127265	96888	S	55	2298	2353	0.01016
Nostoc muscorum_A	96853	S	36	2088	2124	0.00917
Nostoc sp013393905	96865	S	26	795	821	0.00354
Nostoc sp002949735	96860	S	25	1227	1252	0.00540
Nostoc commune	96838	S	25	921	946	0.00408
Nostoc sp017115095	96878	S	21	341	362	0.00156
Nostoc sp005869855	96863	S	17	206	223	0.00096
Nostoc sp020829625	96884	S	16	1511	1527	0.00659
Nostoc sp001712795	96857	S	14	922	936	0.00404
Nostoc sp017115045	96876	S	13	203	216	0.00093
Nostoc flagelliforme_A	96844	S	11	524	535	0.00231
Nostoc mirabile	96851	S	10	697	707	0.00305
Nostoc muscorum	96852	S	10	466	476	0.00205
Nostoc sp020829485	96882	S	10	1226	1236	0.00533
Nostoc sp017114985	96873	S	8	106	114	0.00049
Nostoc flagelliforme_B	96845	S	7	250	257	0.00111
Nostoc sp015714725	96871	S	7	93	100	0.00043
Nostoc sp015206985	96870	S	7	361	368	0.00159
Nostoc sp014222285	96866	S	6	1332	1338	0.00577
Nostoc desertorum	96840	S	6	341	347	0.00150
Nostoc commune_A	96839	S	5	180	185	0.00080
Nostoc sp020829445	96881	S	5	509	514	0.00222
Nostoc sphaeroides	96894	S	4	129	133	0.00057
Nostoc sp002246015	96859	S	4	156	160	0.00069
Nostoc sp015206895	96868	S	4	233	237	0.00102
Nostoc indistinguendum	96848	S	4	228	232	0.00100
Nostoc favosum	96843	S	3	420	423	0.00183
Nostoc sp029379315	96891	S	3	23	26	0.00011
Nostoc edaphicum_A	96841	S	3	93	96	0.00041
Nostoc sp002949795	96861	S	3	75	78	0.00034
Nostoc sp017115025	96875	S	3	33	36	0.00016
Nostoc sp017114995	96874	S	3	63	66	0.00028
Nostoc punctiforme	96855	S	3	158	161	0.00069
Nostoc sp937863485	96893	S	2	41	43	0.00019
Nostoc foliaceum_A	96846	S	2	86	88	0.00038
Nostoc sp017115165	96880	S	2	29	31	0.00013
Nostoc sp014698795	96867	S	2	142	144	0.00062
Nostoc sp023522315	96887	S	2	59	61	0.00026
Nostoc paludosum	96854	S	1	24	25	0.00011
