name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829365	118326	S	6357	27497	33854	0.04903
Methylobacterium cerastii	118248	S	2623	10883	13506	0.01956
Methylobacterium sp022829385	118327	S	2008	6841	8849	0.01282
Methylobacterium sp022829585	118333	S	1707	6228	7935	0.01149
Methylobacterium sp008039875	118308	S	929	4054	4983	0.00722
Methylobacterium sp022702195	118322	S	405	532	937	0.00136
Methylobacterium sp010692745	118311	S	106	282	388	0.00056
Methylobacterium sp022829515	118331	S	97	487	584	0.00085
Methylobacterium sp022829635	118335	S	72	343	415	0.00060
Methylobacterium sp022829295	118324	S	51	186	237	0.00034
Methylobacterium trifolii	118358	S	50	3093	3143	0.00455
Methylobacterium sp030700245	118343	S	41	173	214	0.00031
Methylobacterium pseudosasicola	118282	S	41	153	194	0.00028
Methylobacterium sp022829545	118332	S	40	139	179	0.00026
Methylobacterium sp017833295	118314	S	39	254	293	0.00042
Methylobacterium sp022829285	118323	S	36	173	209	0.00030
Methylobacterium sp001455965	118303	S	35	130	165	0.00024
Methylobacterium sp001422985	118296	S	32	94	126	0.00018
Methylobacterium sp008000895	118307	S	32	217	249	0.00036
Methylobacterium sp019745455	118316	S	29	656	685	0.00099
Methylobacterium persicinum	118276	S	27	162	189	0.00027
Methylobacterium mesophilicum	118269	S	27	348	375	0.00054
Methylobacterium sp022829685	118336	S	21	79	100	0.00014
Methylobacterium longum	118267	S	20	59	79	0.00011
Methylobacterium sp001422885	118295	S	19	85	104	0.00015
Methylobacterium sp030700285	118344	S	19	70	89	0.00013
Methylobacterium sp022829465	118330	S	18	59	77	0.00011
Methylobacterium sp022829605	118334	S	16	59	75	0.00011
Methylobacterium brachiatum	118245	S	14	112	126	0.00018
Methylobacterium sp001423295	118299	S	12	38	50	0.00007
Methylobacterium tardum	118352	S	11	116	127	0.00018
Methylobacterium sp900103195	118345	S	11	49	60	0.00009
