name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactiplantibacillus pentosus	1589	S	18070	21428	39498	0.14639
Lactiplantibacillus plantarum	1590	S	8969	14736	23705	0.08786
Leuconostoc carnosum	1252	S	28	10	38	0.00014
Leuconostoc mesenteroides	1245	S	5	4	9	0.00003
Latilactobacillus sakei	1599	S	24	17	41	0.00015
Weissella confusa	1583	S	10	8	18	0.00007
Lactobacillus delbrueckii	1584	S	3	11	14	0.00005
Lactobacillus iners	147802	S	2	12	14	0.00005
Pediococcus pentosaceus	1255	S	2	6	8	0.00003
Limosilactobacillus portuensis	2742601	S	1	6	7	0.00003
Streptococcus pluranimalium	82348	S	82	299	381	0.00141
Streptococcus oralis	1303	S	7	18	25	0.00009
Streptococcus thermophilus	1308	S	7	6	13	0.00005
Streptococcus sp. HSISS3	1316412	S	2	3	5	0.00002
Streptococcus sp. FSL R7-0248	2975324	S	1	10	11	0.00004
Streptococcus nidrosiense	3140788	S	3	6	9	0.00003
Streptococcus parasanguinis	1318	S	3	8	11	0.00004
Streptococcus pneumoniae	1313	S	3	8	11	0.00004
Streptococcus salivarius	1304	S	2	11	13	0.00005
Streptococcus cristatus	45634	S	2	3	5	0.00002
Streptococcus mitis	28037	S	2	4	6	0.00002
Streptococcus parauberis	1348	S	2	5	7	0.00003
Streptococcus intermedius	1338	S	1	2	3	0.00001
Streptococcus gordonii	1302	S	2	2	4	0.00001
Streptococcus lingualis	3098076	S	1	3	4	0.00001
Lactococcus lactis	1358	S	11	51	62	0.00023
Lactococcus raffinolactis	1366	S	2	2	4	0.00001
Lactococcus garvieae	1363	S	1	3	4	0.00001
Lactococcus carnosus	2749961	S	1	1	2	0.00001
Dolosigranulum pigrum	29394	S	6	20	26	0.00010
Carnobacterium divergens	2748	S	2	1	3	0.00001
Granulicatella elegans	137732	S	1	12	13	0.00005
Bacillus amyloliquefaciens	1390	S	2879	67195	70074	0.25972
Bacillus velezensis	492670	S	4	160	164	0.00061
Bacillus siamensis	659243	S	2	18	20	0.00007
Bacillus cereus	1396	S	6	100	106	0.00039
Bacillus mycoides	1405	S	2	9	11	0.00004
Bacillus thuringiensis	1428	S	2	22	24	0.00009
Bacillus sp. 1NLA3E	666686	S	1	2	3	0.00001
Bacillus altitudinis	293387	S	1	8	9	0.00003
Halobacillus halophilus	1570	S	1	0	1	0.00000
Caldifermentibacillus hisashii	996558	S	1	0	1	0.00000
Halalkalibacter krulwichiae	199441	S	1	1	2	0.00001
Staphylococcus epidermidis	1282	S	133	543	676	0.00251
Staphylococcus capitis	29388	S	31	293	324	0.00120
Staphylococcus equorum	246432	S	16	130	146	0.00054
Staphylococcus pasteuri	45972	S	11	106	117	0.00043
Staphylococcus warneri	1292	S	8	116	124	0.00046
Staphylococcus hominis	1290	S	6	23	29	0.00011
Staphylococcus caprae	29380	S	6	17	23	0.00009
Staphylococcus pettenkoferi	170573	S	5	4	9	0.00003
Staphylococcus auricularis	29379	S	5	9	14	0.00005
Staphylococcus sp. IVB6181	2929481	S	2	2	4	0.00001
Staphylococcus saccharolyticus	33028	S	2	2	4	0.00001
Staphylococcus arlettae	29378	S	2	7	9	0.00003
Staphylococcus lloydii	2781774	S	2	4	6	0.00002
Staphylococcus simulans	1286	S	2	3	5	0.00002
Staphylococcus nepalensis	214473	S	2	3	5	0.00002
Nosocomiicoccus ampullae	489910	S	2	0	2	0.00001
Brochothrix thermosphacta	2756	S	226	212	438	0.00162
Paenibacillus polygoni	3050112	S	1	2	3	0.00001
Paenibacillus sp. FSL K6-3182	2921495	S	1	0	1	0.00000
