name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp030700285	118344	S	7561	38500	46061	0.04268
Methylobacterium sp008039875	118308	S	6523	40998	47521	0.04403
Methylobacterium cerastii	118248	S	3134	20374	23508	0.02178
Methylobacterium sp001455965	118303	S	1794	11470	13264	0.01229
Methylobacterium sp022829605	118334	S	1508	10452	11960	0.01108
Methylobacterium sp022829285	118323	S	276	2617	2893	0.00268
Methylobacterium sp022829295	118324	S	250	1538	1788	0.00166
Methylobacterium sp010692745	118311	S	222	798	1020	0.00095
Methylobacterium mesophilicum	118269	S	212	4814	5026	0.00466
Methylobacterium sp001423085	118297	S	107	837	944	0.00087
Methylobacterium sp022829385	118327	S	86	428	514	0.00048
Methylobacterium trifolii	118358	S	82	704	786	0.00073
Methylobacterium sp022829585	118333	S	72	424	496	0.00046
Methylobacterium sp001422985	118296	S	69	315	384	0.00036
Methylobacterium sp022829365	118326	S	64	501	565	0.00052
Methylobacterium sp025813715	118340	S	44	423	467	0.00043
Methylobacterium sp008000895	118307	S	42	509	551	0.00051
Methylobacterium longum	118267	S	41	187	228	0.00021
Methylobacterium sp028290105	118341	S	40	170	210	0.00019
Methylobacterium brachiatum	118245	S	39	562	601	0.00056
Methylobacterium sp001423295	118299	S	38	183	221	0.00020
Methylobacterium sp000372825	118290	S	38	286	324	0.00030
Methylobacterium sp022829635	118335	S	36	333	369	0.00034
Methylobacterium sp017833295	118314	S	35	340	375	0.00035
Methylobacterium sp022829345	118325	S	34	188	222	0.00021
Methylobacterium sp019750675	118317	S	34	437	471	0.00044
Methylobacterium sp001424705	118301	S	33	249	282	0.00026
Methylobacterium sp001422885	118295	S	32	247	279	0.00026
Methylobacterium pseudosasicola	118282	S	31	206	237	0.00022
Methylobacterium sp022829685	118336	S	27	186	213	0.00020
Methylobacterium haplocladii	118261	S	27	102	129	0.00012
Methylobacterium sp001423265	118298	S	25	116	141	0.00013
Methylobacterium adhaesivum	118239	S	24	125	149	0.00014
Methylobacterium persicinum	118276	S	22	227	249	0.00023
Methylobacterium sp001422815	118294	S	21	99	120	0.00011
Methylobacterium sp022829465	118330	S	20	99	119	0.00011
Methylobacterium sp000519085	118292	S	19	186	205	0.00019
Methylobacterium sp022829725	118337	S	19	133	152	0.00014
Methylobacterium sp022829545	118332	S	18	97	115	0.00011
Methylobacterium dankookense	118251	S	17	184	201	0.00019
Methylobacterium tardum	118352	S	17	263	280	0.00026
Methylobacterium fujisawaense	118256	S	17	279	296	0.00027
Methylobacterium goesingense	118258	S	17	227	244	0.00023
Methylobacterium sp028583545	118342	S	17	321	338	0.00031
Methylobacterium sp022829515	118331	S	15	136	151	0.00014
Methylobacterium marchantiae	118268	S	15	77	92	0.00009
Methylobacterium sp900112625	118346	S	15	297	312	0.00029
Methylobacterium sp900103195	118345	S	15	104	119	0.00011
Methylobacterium sp022702015	118321	S	14	41	55	0.00005
Methylobacterium sp030700245	118343	S	13	69	82	0.00008
Methylobacterium sp019745455	118316	S	13	285	298	0.00028
Methylobacterium aerolatum	118240	S	13	53	66	0.00006
Methylobacterium brachythecii	118246	S	12	41	53	0.00005
Methylobacterium sp009806555	118310	S	12	225	237	0.00022
Methylobacterium sp022829445	118329	S	11	59	70	0.00006
Methylobacterium sp001425465	118302	S	11	77	88	0.00008
Methylobacterium sp020662345	118318	S	10	85	95	0.00009
Methylobacterium gossipiicola	118259	S	10	60	70	0.00006
Methylobacterium aminovorans	118242	S	9	140	149	0.00014
Methylobacterium thuringiense	118357	S	9	45	54	0.00005
Methylobacterium bullatum	118247	S	8	57	65	0.00006
Methylobacterium sp001542815	118304	S	8	167	175	0.00016
Methylobacterium sp001422375	118293	S	8	67	75	0.00007
Methylobacterium sp000379105	118291	S	8	46	54	0.00005
Methylobacterium soli	118289	S	8	28	36	0.00003
Methylobacterium segetis	118288	S	8	45	53	0.00005
Methylobacterium mesophilicum_A	118270	S	7	40	47	0.00004
Methylobacterium radiotolerans	118284	S	7	232	239	0.00022
Methylobacterium sp008806345	118309	S	7	28	35	0.00003
Methylobacterium phyllostachyos	118277	S	6	35	41	0.00004
Methylobacterium salsuginis	118287	S	6	39	45	0.00004
Methylobacterium sp022829405	118328	S	6	40	46	0.00004
Methylobacterium sp001423405	118300	S	5	46	51	0.00005
Methylobacterium extorquens_A	118254	S	5	88	93	0.00009
Methylobacterium jeotgali	118266	S	5	85	90	0.00008
Methylobacterium aquaticum	118243	S	4	33	37	0.00003
Methylobacterium crusticola	118249	S	4	21	25	0.00002
Methylobacterium sp019216885	118315	S	4	47	51	0.00005
Methylobacterium gnaphalii	118257	S	4	12	16	0.00001
Methylobacterium sp021352225	118320	S	4	16	20	0.00002
Methylobacterium radiodurans	118283	S	4	47	51	0.00005
Methylobacterium oxalidis	118275	S	4	35	39	0.00004
Methylobacterium sp014191355	118313	S	3	15	18	0.00002
Methylobacterium durans	118252	S	3	18	21	0.00002
Methylobacterium hispanicum	118262	S	3	44	47	0.00004
Methylobacterium nodulans	118271	S	3	10	13	0.00001
Methylobacterium sp947444195	118349	S	2	12	14	0.00001
Methylobacterium organophilum	118273	S	2	24	26	0.00002
Methylobacterium populi_B	118281	S	2	13	15	0.00001
Methylobacterium sp022702195	118322	S	2	3	5	0.00000
Methylobacterium gregans	118260	S	2	25	27	0.00003
Methylobacterium rhodesianum	118285	S	2	41	43	0.00004
Methylobacterium platani	118278	S	1	10	11	0.00001
Methylobacterium suomiense	118350	S	1	7	8	0.00001
Methylobacterium sp920984675	118348	S	1	6	7	0.00001
Methylobacterium terrae	118354	S	1	13	14	0.00001
Methylobacterium sp003201865	118306	S	1	7	8	0.00001
Methylobacterium currus	118250	S	1	36	37	0.00003
Methylobacterium terricola	118355	S	1	7	8	0.00001
Methylobacterium thiocyanatum	118356	S	1	10	11	0.00001
Methylobacterium rhodinum	118286	S	1	6	7	0.00001
Methylobacterium sp023422485	118339	S	1	10	11	0.00001
Methylobacterium sp023386115	118338	S	1	7	8	0.00001
Methylobacterium sp021117295	118319	S	1	25	26	0.00002
Methylobacterium indicum	118263	S	1	14	15	0.00001
Methylobacterium iners	118264	S	1	3	4	0.00000
Methylobacterium isbiliense	118265	S	1	10	11	0.00001
Methylobacterium variabile	118359	S	1	12	13	0.00001
Methylobacterium podarium	118279	S	1	19	20	0.00002
RH-AL1 sp901457705	118497	S	13973	92904	106877	0.09903
RH-AL1 sp009765775	118495	S	224	552	776	0.00072
RH-AL1 sp937873345	118499	S	69	176	245	0.00023
RH-AL1 sp937863205	118498	S	41	74	115	0.00011
RH-AL1 sp031291515	118496	S	3	5	8	0.00001
Lichenihabitans ramalinae	118236	S	1354	5610	6964	0.00645
Lichenihabitans minor	118234	S	819	3820	4639	0.00430
Lichenihabitans sp021730615	118237	S	657	3961	4618	0.00428
Lichenihabitans flavocetrariae	118233	S	238	175	413	0.00038
Lichenihabitans psoromatis	118235	S	62	118	180	0.00017
Lichenihabitans sp937871825	118238	S	5	7	12	0.00001
Roseiarcus sp021777795	118536	S	14	183	197	0.00018
Roseiarcus sp028876585	118538	S	6	42	48	0.00004
Roseiarcus sp003164825	118530	S	5	83	88	0.00008
Roseiarcus sp025358745	118537	S	5	21	26	0.00002
Roseiarcus fermentans	118529	S	1	7	8	0.00001
Roseiarcus sp009765995	118533	S	1	2	3	0.00000
Roseiarcus sp903932535	118540	S	1	7	8	0.00001
Bosea spartocytisi	118154	S	4	216	220	0.00020
Bosea vestrisii	118158	S	1	7	8	0.00001
Bosea sp003248805	118110	S	1	4	5	0.00000
Bosea sp030695125	118141	S	1	17	18	0.00002
Bosea sp001898115	118105	S	1	10	11	0.00001
Bosea sp026400565	118136	S	1	12	13	0.00001
Bosea sp001556025	118100	S	1	23	24	0.00002
Bosea caraganae	118088	S	1	6	7	0.00001
28-YEA-48 sp029222685	118036	S	8	71	79	0.00007
28-YEA-48 sp028290705	118035	S	2	10	12	0.00001
28-YEA-48 sp019747375	118025	S	1	27	28	0.00003
28-YEA-48 sp028290285	118032	S	1	13	14	0.00001
Methylocella tundrae	118375	S	8	33	41	0.00004
Methylocella acidiphila	118361	S	3	7	10	0.00001
Methylocella silvestris_A	118365	S	2	6	8	0.00001
Methylocella sp024304885	118372	S	2	4	6	0.00001
Methylocella palsarum	118363	S	1	1	2	0.00000
Methylocella silvestris	118364	S	1	3	4	0.00000
Methylocella sp003244015	118368	S	1	1	2	0.00000
Enterovirga sp013044135	118191	S	7	130	137	0.00013
Enterovirga extorquens_A	118189	S	2	7	9	0.00001
Enterovirga sp019247255	118192	S	2	4	6	0.00001
Enterovirga sp903644085	118197	S	2	3	5	0.00000
Methylocystis echinoides	118377	S	1	27	28	0.00003
