intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1306000,0.0007976200873229097,0.1762721014981779,0.0007976200873229097,0.0007334356420439088,1.6493108728943338,1.0,2.3311894807019398,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_003330725.1_ASM333072v1_genomic,50eb584445706a041942988680bc0cd3,0.1762721014981779,1306000,0,1636065000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.794434211159047,0.9455474796518586,0.8699908454054528,0.9455474796518586,False,2154,2154,2936863
1068000,0.0006522651250083213,0.11578490893321769,0.0006522651250083213,0.0010065161364353735,2.7677902621722845,2.0,2.113451652769543,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_002813575.1_ASM281357v1_genomic,9ef52c35343aae6d3d3deda6e72bffb0,0.11578490893321769,1068000,1,1634997000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7892952495755541,0.9328143628996121,0.8610548062375831,0.9328143628996121,False,2956,5110,2936863
589000,0.00035972299497181765,0.10034071550255537,0.00035972299497181765,0.00044775667097852367,2.232597623089983,2.0,1.8247190288337265,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_010729665.1_ASM1072966v1_genomic,55d8fcdb32ddbe2b0c924561b5479a7c,0.10034071550255537,589000,2,1634408000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7742874142345064,0.9285164170644601,0.8514019156494832,0.9285164170644601,False,1315,6425,2936863
587000,0.0003585015247002665,0.08601992966002345,0.0003585015247002665,0.0002812524792610346,1.4071550255536627,1.0,0.8354271866202643,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_001577465.1_ASM157746v1_genomic,5436d62fea5194d58f7b1eb95c26a576,0.08601992966002345,587000,3,1633821000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7742024629854075,0.9239154476812651,0.8490589553333363,0.9239154476812651,False,826,7251,2936863
983000,0.0006003526384673969,0.05572579729883101,0.0002998709516658106,0.0004719321262176683,2.8228105906313647,2.0,2.6993189611723283,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_009372195.1_ASM937219v1_genomic,9959853706ad4800fcf9bf1d4b359de4,0.11156508909317898,491000,4,1633330000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7871864802342007,0.9316978793503937,0.8594421797922972,0.9316978793503937,False,1386,8637,2936863
440000,0.000268723459741256,0.0010036994208078654,0.0002449047894460083,0.0004726131249567991,3.4613466334164587,2.0,9.175165830218813,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,plasmid.2.1.genomic,022cd8c77f424a377536f3f70686f532,0.0011013160727068848,401000,5,1632929000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7670369917732387,0.8027453632722134,0.7848911775227261,0.8027453632722134,False,1388,10025,2936863
417000,0.00025467655161841757,0.0016014048185718783,0.0001771131893749187,0.0002768259874566842,2.803448275862069,2.0,3.262005175435194,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,plasmid.1.2.genomic,d4a3ff62b1608f0d64d5985395a3404b,0.0023027096873947353,290000,6,1632639000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7657097198523356,0.8220740543237046,0.79389188708802,0.8220740543237046,False,813,10838,2936863
289000,0.0001765024542391431,0.04280407042481021,0.00016184481098052914,0.00017059018415227406,1.890566037735849,1.0,1.629708175166663,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_003697185.1_ASM369718v1_genomic,5ec50192ef70ef2d78a32a8ccd574def,0.04668066548215151,265000,7,1632374000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7567064633948487,0.9058763816862148,0.8312914225405317,0.9058763816862148,False,501,11339,2936863
493000,0.00030109242193736177,0.00047506339457076437,0.0001374154055495059,0.0002172385977827362,2.8355555555555556,2.0,7.107090530060042,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,plasmid.4.1.genomic,442f64582ff5c087c9bb2568876dea3a,0.0010409166823261637,225000,8,1632149000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7698563065072189,0.8012861052527567,0.7855712058799877,0.8012861052527567,False,638,11977,2936863
459000,0.000280327427320992,0.019502988361119848,0.0001135967352542582,0.00017910266839140946,2.827956989247312,2.0,2.2771594072203225,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_013393905.1_ASM1339390v1_genomic,08989ab2de6e1410a384bc5ca3a70e6d,0.0481283422459893,186000,9,1631963000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7680837330680084,0.9067692901670159,0.8374265116175121,0.9067692901670159,False,526,12503,2936863
250000,0.00015268378394389542,0.023454786841717066,9.710688658831749e-05,9.193482978266266e-05,1.6981132075471699,1.0,1.2726178485475963,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_021484845.1_ASM2148484v1_genomic,9159119a41cb56e763371376b0b07d38,0.03687859566307715,159000,10,1631804000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7531761263989714,0.8990149531118182,0.8260955397553948,0.8990149531118182,False,270,12773,2936863
524000,0.0003200252111464048,0.01843425504608564,9.64961514525419e-05,0.00016514219423922736,3.069620253164557,2.0,2.2107822334278975,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_002949735.1_ASM294973v1_genomic,e3866cbcc31178d8ca9d239cfbc00924,0.061136390152840975,158000,11,1631646000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.77137224127249,0.9137941646352131,0.8425832029538516,0.9137941646352131,False,485,13258,2936863
143000,8.733512441590819e-05,0.02321927374301676,8.122777305815236e-05,9.636132158701308e-05,2.1278195488721803,1.0,3.245386624637693,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_013201075.1_ASM1320107v1_genomic,31f9cff1841ad25afc3a1fce4a31a9de,0.02496508379888268,133000,12,1631513000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7397255357804008,0.8877712273169591,0.8137483815486799,0.8877712273169591,False,283,13541,2936863
132000,8.061703792237679e-05,0.016587355540448673,7.450968656462097e-05,7.729335689134972e-05,1.860655737704918,1.0,1.757026053766597,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_900103365.1_IMG-taxon_2690315678_annotated_assembly_genomic,ecd7c2392d9743e5927e109f2796c172,0.01794697484704283,122000,13,1631391000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7378180112561262,0.8783692776354186,0.8080936444457725,0.8783692776354186,False,227,13768,2936863
278000,0.0001697843677456117,0.0003249159514935393,7.389895142884539e-05,8.206034806526556e-05,1.9917355371900827,1.0,1.7031612210637768,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,plasmid.3.1.genomic,e2e03e1dce424a170899a4ee7698c481,0.0007465011116959001,121000,14,1631270000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7557598163768487,0.7927386172324944,0.7742492168046715,0.7927386172324944,False,241,14009,2936863
495000,0.00030231389220891294,0.013757225433526012,7.267748115729422e-05,0.00010759780078267186,2.6554621848739495,2.0,1.647187441385288,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_000020025.1_ASM2002v1_genomic,a50b720f5b8bc2ece79a3d2e2da629e2,0.05722543352601156,119000,15,1631151000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7699568560216243,0.9118475357240261,0.8409021958728252,0.9118475357240261,False,316,14325,2936863
254000,0.00015512672448699774,0.017993191765278003,6.779160007108957e-05,6.435438084786387e-05,1.7027027027027026,1.0,2.0116534125328,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_008000895.1_ASM800089v1_genomic,0b50ed4b16a3796aa9a022c3d682c2c5,0.041173609985410926,111000,16,1631040000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7535618841087339,0.9022155095930939,0.8278886968509139,0.9022155095930939,False,189,14514,2936863
255000,0.00015573745962277333,0.00043588108518246465,6.595939466376282e-05,8.206034806526556e-05,2.2314814814814814,1.5,2.0257896561929982,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,plasmid.1.1.genomic,8051cea624a45a3e4dc84e7fef1c6e83,0.001029163673347486,108000,17,1630932000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.753657404815122,0.8009926493119834,0.7773250270635528,0.8009926493119834,False,241,14755,2936863
118000,7.206674602151865e-05,0.013867702121758425,6.107351357755817e-05,5.107490543481259e-05,1.5,1.0,0.9433981132056604,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_003330745.1_ASM333074v1_genomic,909bcb6dcaef3a81d415ca8c961d233b,0.016363888503674942,100000,18,1630832000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7351543740942313,0.8757566340175352,0.8054555040558833,0.8757566340175352,False,150,14905,2936863
421000,0.0002571194921615199,0.013358778625954198,5.985204330600701e-05,8.750833797831224e-05,2.622448979591837,2.0,1.7409550869404578,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_002949795.1_ASM294979v1_genomic,11e553e7ce727bac5e68a1623a162eb8,0.057388222464558346,98000,19,1630734000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7659455604714506,0.9119310958808183,0.8389383281761345,0.9119310958808183,False,257,15162,2936863
98000,5.985204330600701e-05,0.017234988880652335,5.67983676271291e-05,0.00019680863560881117,6.21505376344086,2.0,14.275966315609649,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_000178975.2_ASM17897v2_genomic,41236b242bd79dbd3400694dddecfe2a,0.01816160118606375,93000,20,1630641000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_unmatched_2.fastq.gz,S-2-POLPIL-B,a2e1df45,1637371000,31,DNA,1000,1637371,True,0.7307633218971832,0.8787061818812788,0.8047347518892309,0.8787061818812788,False,578,15740,2936863
