name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp008039875	118308	S	6182	54990	61172	0.33781
Methylobacterium sp022829365	118326	S	1257	11251	12508	0.06907
Methylobacterium sp022829385	118327	S	408	2770	3178	0.01755
Methylobacterium cerastii	118248	S	161	1362	1523	0.00841
Methylobacterium sp022829585	118333	S	128	981	1109	0.00612
Methylobacterium sp022829515	118331	S	127	1239	1366	0.00754
Methylobacterium sp001455965	118303	S	61	471	532	0.00294
Methylobacterium sp022829635	118335	S	61	648	709	0.00392
Methylobacterium sp022829285	118323	S	21	214	235	0.00130
Methylobacterium sp017833295	118314	S	19	308	327	0.00181
Methylobacterium sp022829605	118334	S	9	67	76	0.00042
Methylobacterium mesophilicum	118269	S	5	201	206	0.00114
Methylobacterium sp010692745	118311	S	4	23	27	0.00015
Methylobacterium sp022829545	118332	S	3	19	22	0.00012
Methylobacterium sp022829465	118330	S	2	12	14	0.00008
Methylobacterium sp001422985	118296	S	2	13	15	0.00008
Methylobacterium sp025813715	118340	S	2	26	28	0.00015
Methylobacterium sp022829725	118337	S	1	7	8	0.00004
Methylobacterium pseudosasicola	118282	S	1	7	8	0.00004
Methylobacterium sp022829295	118324	S	1	7	8	0.00004
Methylobacterium trifolii	118358	S	1	711	712	0.00393
Methylobacterium sp022829405	118328	S	1	9	10	0.00006
Methylobacterium sp022829685	118336	S	1	7	8	0.00004
Methylobacterium sp001423295	118299	S	1	6	7	0.00004
Methylobacterium sp001423085	118297	S	1	11	12	0.00007
Methylobacterium sp008000895	118307	S	1	17	18	0.00010
Lichenihabitans flavocetrariae	118233	S	206	227	433	0.00239
Lichenihabitans minor	118234	S	80	476	556	0.00307
Lichenihabitans ramalinae	118236	S	2	11	13	0.00007
RH-AL1 sp901457705	118497	S	16	181	197	0.00109
RH-AL1 sp009765775	118495	S	13	60	73	0.00040
Bosea sp030758975	118142	S	1	18	19	0.00010
Rhizobium rhododendri	119997	S	800	10201	11001	0.06075
Rhizobium tumorigenes	120079	S	10	134	144	0.00080
Mesorhizobium sp004136315	119596	S	1	195	196	0.00108
Neorhizobium xiangyangii	119757	S	1	44	45	0.00025
Allorhizobium vitis_D	119162	S	1	10	11	0.00006
Phyllobacterium calauticae	119855	S	1	15	16	0.00009
Bradyrhizobium erythrophlei_B	120444	S	2	39	41	0.00023
Bradyrhizobium sp021779635	120589	S	2	175	177	0.00098
Bradyrhizobium sp028290305	120629	S	1	12	13	0.00007
Bradyrhizobium sp000938255	120523	S	1	45	46	0.00025
Bradyrhizobium sp029761915	120639	S	1	54	55	0.00030
Pseudolabrys sp903891395	120775	S	1	3	4	0.00002
Sphingomonas_N sp937859915	125357	S	2266	8360	10626	0.05868
Sphingomonas_N sp903871605	125356	S	28	439	467	0.00258
Sphingomonas_N sp027625475	125354	S	5	64	69	0.00038
Sphingomonas sp001423845	125124	S	22	302	324	0.00179
Sphingomonas sp005502745	125170	S	12	1322	1334	0.00737
Sphingomonas glacialis_A	125043	S	9	108	117	0.00065
Sphingomonas sp022662475	125218	S	8	185	193	0.00107
Sphingomonas sp026540855	125241	S	6	239	245	0.00135
Sphingomonas sp022662305	125216	S	5	123	128	0.00071
Sphingomonas sp016427505	125190	S	4	11	15	0.00008
Sphingomonas sp025548555	125235	S	3	135	138	0.00076
Sphingomonas sp000241485	125101	S	2	28	30	0.00017
Sphingomonas sp002083645	125139	S	2	27	29	0.00016
Sphingomonas sp022662335	125217	S	2	80	82	0.00045
Sphingomonas sp030818415	125262	S	2	66	68	0.00038
Sphingomonas faeni	125031	S	2	52	54	0.00030
Sphingomonas sp001421715	125115	S	2	48	50	0.00028
Sphingomonas faeni_B	125033	S	1	17	18	0.00010
Sphingomonas echinoides_A	125026	S	1	26	27	0.00015
Sphingomonas faeni_C	125034	S	1	34	35	0.00019
Sphingomonas sp020707215	125209	S	1	17	18	0.00010
Sphingomonas sp903642285	125275	S	1	2	3	0.00002
Sphingomonas sp004795835	125168	S	1	29	30	0.00017
Sphingomonas phyllosphaerae_B	125081	S	1	11	12	0.00007
Sphingomonas sp003688625	125156	S	1	36	37	0.00020
Novosphingobium sp903970225	124574	S	58	384	442	0.00244
Novosphingobium sp030776465	124557	S	2	4	6	0.00003
Novosphingobium lentum	124427	S	1	11	12	0.00007
Novosphingobium sp013149295	124489	S	1	4	5	0.00003
