name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gemmiger qucibialis	68499	S	410992	59454	470446	0.03336
Gemmiger sp900540775	68509	S	112685	65788	178473	0.01265
Gemmiger sp900556255	68512	S	7109	937	8046	0.00057
Gemmiger sp900539695	68507	S	6106	2301	8407	0.00060
Gemmiger variabilis	68539	S	4497	1707	6204	0.00044
Gemmiger sp900540595	68508	S	3731	1556	5287	0.00037
Gemmiger formicilis	68495	S	3288	1852	5140	0.00036
Gemmiger sp900554145	68511	S	2030	622	2652	0.00019
Gemmiger variabilis_B	68541	S	981	175	1156	0.00008
Gemmiger variabilis_C	68542	S	767	152	919	0.00007
Gemmiger sp945830575	68531	S	625	66	691	0.00005
Gemmiger sp934561205	68518	S	528	108	636	0.00005
Gemmiger sp937890665	68519	S	523	212	735	0.00005
Gemmiger formicilis_B	68497	S	328	92	420	0.00003
Gemmiger variabilis_A	68540	S	292	30	322	0.00002
Gemmiger sp900772715	68513	S	237	42	279	0.00002
Gemmiger sp934502625	68517	S	196	11	207	0.00001
Gemmiger sp004561545	68501	S	161	13	174	0.00001
Gemmiger excrementigallinarum	68491	S	151	28	179	0.00001
Gemmiger formicilis_A	68496	S	148	34	182	0.00001
Gemmiger sp937907025	68520	S	146	35	181	0.00001
Gemmiger gallinarum	68498	S	128	33	161	0.00001
Gemmiger avistercoris	68489	S	99	13	112	0.00001
Gemmiger sp944388175	68529	S	94	10	104	0.00001
Gemmiger sp019413245	68502	S	69	17	86	0.00001
Gemmiger sp029006135	68506	S	67	0	67	0.00000
Gemmiger sp900545545	68510	S	59	10	69	0.00000
Gemmiger faecavium	68493	S	56	4	60	0.00000
Gemmiger sp019420135	68503	S	41	8	49	0.00000
Gemmiger sp947631565	68534	S	33	0	33	0.00000
Gemmiger sp959018215	68535	S	23	4	27	0.00000
Gemmiger sp944388135	68526	S	18	2	20	0.00000
Gemmiger stercoravium	68536	S	12	1	13	0.00000
Gemmiger stercoripullorum	68538	S	8	0	8	0.00000
Gemmiger sp944382785	68521	S	7	0	7	0.00000
Gemmiger sp905214345	68516	S	6	1	7	0.00000
Gemmiger excrementavium	68490	S	5	0	5	0.00000
Gemmiger sp944388125	68525	S	5	0	5	0.00000
Gemmiger faecigallinarum	68494	S	4	0	4	0.00000
Gemmiger sp944388215	68530	S	4	0	4	0.00000
Gemmiger sp944388145	68527	S	3	0	3	0.00000
Gemmiger sp944388165	68528	S	1	0	1	0.00000
