feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KLE1615	Group	Negative	-0.0648266904940777	0.0115490188477968	35	34	3.01776333064544e-06	0.00075444083266136
Fusicatenibacter	Group	Negative	-0.0969677665791206	0.0220027220462836	35	35	0.000104561096178433	0.0130701370223041
Dysosmobacter	Group	Negative	0.0361774220928978	0.00850483704496958	35	31	0.000162845952379616	0.0135704960316347
Anaerobutyricum	Group	Negative	-0.0676984915076146	0.0175411252801169	35	35	0.000500547026583387	0.0312841891614617
Phocaeicola	Group	Negative	0.12597851236759	0.0358804841895686	35	35	0.0013151472881858	0.0657573644092901
Bacteroides	Group	Negative	0.173401090995024	0.0511614952961471	35	35	0.00183021781101777	0.0762590754590736
Blautia	Group	Negative	-0.152131381091108	0.0457255647124976	35	35	0.00216348030668477	0.0772671538101702
Lawsonibacter	Group	Negative	0.0255856323947131	0.00796067145766704	35	28	0.00292291182422214	0.091340994506942
Parabacteroides	Group	Negative	0.0621074617604453	0.019707997351673	35	35	0.00344693361914528	0.0957481560873688
Pseudoscilispira	Group	Negative	0.00934286109776856	0.00301888050437066	35	20	0.00399619194412181	0.0999047986030453
Bifidobacterium	Group	Negative	-0.0964320625307677	0.0345462868754039	35	34	0.00865892177026393	0.114887700688075
CAJFUH01	Group	Negative	0.00824932962740207	0.00290169986685111	35	19	0.00761195364931144	0.114887700688075
Choladousia	Group	Negative	-0.0163107095802101	0.00569822634035155	35	25	0.0072479418874214	0.114887700688075
Dielma	Group	Negative	0.00608132089518984	0.00210917249677217	35	14	0.00687654064486519	0.114887700688075
Dorea	Group	Negative	-0.0491314073323918	0.0168241315793131	35	35	0.00626090467679115	0.114887700688075
Flavonifractor	Group	Negative	0.0368486947554213	0.0131746786472785	35	34	0.00854012248991862	0.114887700688075
Guopingia	Group	Negative	0.00577681220921993	0.00207200095163781	35	11	0.00873146525229373	0.114887700688075
Ralstonia	Group	Negative	-0.0120681194383383	0.00432056692048773	35	10	0.00862035823136498	0.114887700688075
Streptococcus	Group	Negative	-0.0330069123494367	0.0117054727023798	35	34	0.00806651062292654	0.114887700688075
