feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KLE1615	NAFLD	Negative	-0.0648072388618121	0.0115433647987565	35	34	3.00829305368836e-06	0.00075207326342209
Fusicatenibacter	NAFLD	Negative	-0.097099420460282	0.0219773073583137	35	35	0.000101253226835181	0.0126566533543976
Dysosmobacter	NAFLD	Negative	0.0359423437441132	0.00852782500063718	35	31	0.000182195235523147	0.0151829362935956
Anaerobutyricum	NAFLD	Negative	-0.0676927294484473	0.0175035108520252	35	35	0.000489458564936708	0.0305911603085442
Phocaeicola	NAFLD	Negative	0.126018755903414	0.0358334674422116	35	35	0.00129472499298922	0.0647362496494611
Bacteroides	NAFLD	Negative	0.173782297145547	0.0511446940592875	35	35	0.00178839734312387	0.0745165559634944
Blautia	NAFLD	Negative	-0.15216675480266	0.0457015417462448	35	35	0.00214890672279475	0.0767466686712412
Lawsonibacter	NAFLD	Negative	0.0254790832414084	0.00795273307750864	35	28	0.00300266645574356	0.0938333267419862
Parabacteroides	NAFLD	Negative	0.0621896418242958	0.0197198985841991	35	35	0.00342650813354806	0.095180781487446
Bifidobacterium	NAFLD	Negative	-0.0965360538216784	0.0345127927066777	35	34	0.00853637290081748	0.117790762723588
CAJFUH01	NAFLD	Negative	0.00832498533339423	0.00288656093953425	35	19	0.00686306545644392	0.117790762723588
Choladousia	NAFLD	Negative	-0.0161703600017163	0.00576526438466543	35	25	0.00837441063354043	0.117790762723588
Dielma	NAFLD	Negative	0.00608759431478499	0.0021123877082851	35	14	0.00690122929689993	0.117790762723588
Dorea	NAFLD	Negative	-0.0492364984261095	0.0168119624560947	35	35	0.00612917413052602	0.117790762723588
Flavonifractor	NAFLD	Negative	0.036679823487961	0.0131703651805158	35	34	0.00879706260470629	0.117790762723588
Guopingia	NAFLD	Negative	0.00576906550137569	0.00207669799246031	35	11	0.00895209796699268	0.117790762723588
Pseudoscilispira	NAFLD	Negative	0.00918701721635438	0.00306427308659296	35	20	0.00513202409567722	0.117790762723588
Ralstonia	NAFLD	Negative	-0.0120710353756363	0.00432630787150773	35	10	0.00868569609096716	0.117790762723588
Streptococcus	NAFLD	Negative	-0.0328258459860329	0.0116892962258561	35	34	0.00830351379476051	0.117790762723588
JAHZIE01	NAFLD	Negative	0.00483436029386072	0.00177206175236317	35	6	0.0101284319459039	0.120576570784571
Mediterraneibacter	NAFLD	Negative	-0.0501630298808287	0.0183755552440883	35	35	0.0100841272131527	0.120576570784571
Gemella	NAFLD	Negative	-0.0028357785419575	0.00110611831307983	35	5	0.0150972822815367	0.171560025926553
Collinsella	NAFLD	Negative	-0.0495039161357162	0.019668537736803	35	29	0.0168776664408421	0.174780982676043
Oliverpabstia	NAFLD	Negative	-0.0354771908051348	0.014013937607128	35	32	0.0163005366737275	0.174780982676043
Phascolarctobacterium	NAFLD	Negative	0.0301809662008192	0.0120620545481554	35	20	0.0174780982676043	0.174780982676043
Odoribacter	NAFLD	Negative	0.0229977019585536	0.00926312099884932	35	22	0.0182977263107377	0.175939676064785
CAG.41	NAFLD	Negative	-0.0220970071078035	0.00903741744642504	35	32	0.01998768885485	0.178461507632589
Luoshenia	NAFLD	Negative	0.00417162490371372	0.00170558013598841	35	6	0.0199498454269459	0.178461507632589
Nanosynbacter	NAFLD	Negative	-0.0024687621063271	0.00102933693024167	35	5	0.0222785866211778	0.190643314710316
Sutterella	NAFLD	Negative	0.0203264569729434	0.00851573184329318	35	18	0.0228771977652379	0.190643314710316
Butyricimonas	NAFLD	Negative	0.0174613148554107	0.00737290923225324	35	9	0.0238802613456747	0.192582752787699
Pseudoflavonifractor	NAFLD	Negative	0.00563461370603754	0.00239405225941947	35	16	0.0247010907425698	0.192977271426327
Romboutsia	NAFLD	Negative	-0.042340169906301	0.0184016743008875	35	33	0.027853767333919	0.211013388893326
RUG115	NAFLD	Negative	-0.0291053631638343	0.0127632919502661	35	20	0.0291744703383677	0.214518164252704
Diplocloster	NAFLD	Negative	0.00395406423807822	0.00177415980881288	35	10	0.0327604860782157	0.227503375543165
Mesorhizobium	NAFLD	Negative	-0.00821611173252567	0.00367647167443712	35	10	0.0323188294907322	0.227503375543165
Alistipes	NAFLD	Negative	0.0557896533237866	0.0255892083634511	35	34	0.0364777656099777	0.23179182439419
Anaerotruncus	NAFLD	Negative	0.00707070856051257	0.00324793799171693	35	18	0.0367372963579353	0.23179182439419
Campylobacter	NAFLD	Negative	0.00336030495165565	0.00152509051881269	35	5	0.034659041838515	0.23179182439419
Terrisporobacter	NAFLD	Negative	-0.0127601641200364	0.00587299937018331	35	23	0.0370866919030703	0.23179182439419
Faecousia	NAFLD	Negative	0.020682513467502	0.00959263781071302	35	21	0.0384631191509798	0.234531214335243
Fenollaria	NAFLD	Negative	0.00771629423780602	0.00364655561427211	35	11	0.0419706484887882	0.249825288623739
