name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactiplantibacillus pentosus	1589	S	10091	53721	63812	0.13962
Lactiplantibacillus plantarum	1590	S	4386	29637	34023	0.07444
Leuconostoc citreum	33964	S	2	5	7	0.00002
Leuconostoc sp. MTCC 10508	2698683	S	1	0	1	0.00000
Limosilactobacillus fermentum	1613	S	2	45	47	0.00010
Streptococcus pluranimalium	82348	S	38	450	488	0.00107
Bacillus amyloliquefaciens	1390	S	1429	154361	155790	0.34087
Bacillus cereus	1396	S	1	26	27	0.00006
Staphylococcus capitis	29388	S	6	729	735	0.00161
Staphylococcus epidermidis	1282	S	4	582	586	0.00128
Jeotgalicoccus sp. WY2	2708346	S	1	1	2	0.00000
Brochothrix thermosphacta	2756	S	1	1	2	0.00000
Paenibacillus sp. H1-7	2282849	S	1	0	1	0.00000
Clostridium botulinum	1491	S	4548	94876	99424	0.21754
Clostridium tetani	1513	S	3	105	108	0.00024
Crassaminicella indica	2855394	S	2	2	4	0.00001
Anaerocolumna sp. AGMB13020	3081750	S	1	0	1	0.00000
Finegoldia magna	1260	S	2	6	8	0.00002
Limnospira indica	147322	S	139	7388	7527	0.01647
Trichodesmium erythraeum	1206	S	1	4	5	0.00001
Microcoleus anatoxicus	2705319	S	1	9	10	0.00002
Oscillatoria nigro-viridis	482564	S	1	17	18	0.00004
[Leptolyngbya] sp. PCC 7376	111781	S	3	28	31	0.00007
Gloeocapsopsis dulcis	2859516	S	1	65	66	0.00014
Nostoc sp. CENA543	1869241	S	1	46	47	0.00010
Rivularia sp. PCC 7116	373994	S	4	44	48	0.00011
Okeanomitos corallinicola	3231550	S	1	64	65	0.00014
Stanieria cyanosphaera	102116	S	2	28	30	0.00007
Pleurocapsa sp. FMAR1	3040204	S	1	14	15	0.00003
Prochlorococcus marinus	1219	S	1	0	1	0.00000
Streptomyces sp. T12	477697	S	6556	2249	8805	0.01927
Mycobacterium canetti	78331	S	286	864	1150	0.00252
Mycolicibacterium doricum	126673	S	2	0	2	0.00000
Mycolicibacterium tokaiense	39695	S	2	0	2	0.00000
Mycolicibacterium monacense	85693	S	1	0	1	0.00000
Corynebacterium segmentosum	43990	S	1	6	7	0.00002
Corynebacterium tuberculostearicum	38304	S	1	2	3	0.00001
Cutibacterium acnes	1747	S	211	423	634	0.00139
Microlunatus sagamiharensis	546874	S	41	9	50	0.00011
Nocardioides euryhalodurans	2518370	S	2	7	9	0.00002
Curtobacterium sp. MCPF17_050	2175664	S	1	5	6	0.00001
Curtobacterium sp. MCJR17_020	2175619	S	1	2	3	0.00001
Microbacterium galbinum	2851646	S	2	0	2	0.00000
Microbacterium aerolatum	153731	S	2	1	3	0.00001
Microbacterium sp. PAMC22086	2861281	S	1	2	3	0.00001
Frigoribacterium sp. SL97	2994664	S	2	1	3	0.00001
Frigoribacterium sp. NBH87	2596916	S	1	0	1	0.00000
Kocuria rosea	1275	S	6	11	17	0.00004
Micrococcus luteus	1270	S	1	6	7	0.00002
Ornithinimicrobium flavum	1288636	S	2	0	2	0.00000
Serinicoccus chungangensis	767452	S	1	3	4	0.00001
Janibacter indicus	857417	S	2	2	4	0.00001
Humibacillus xanthopallidus	412689	S	1	0	1	0.00000
Oerskovia sp. KBS0722	1179673	S	1	0	1	0.00000
Actinomycetospora sp. NBC_00405	2975952	S	3	0	3	0.00001
Kineococcus sp. NBC_00420	2903564	S	3	0	3	0.00001
Geodermatophilus obscurus	1861	S	1	1	2	0.00000
Actinomyces oris	544580	S	1	0	1	0.00000
Candidatus Phytoplasma solani	69896	S	1897	74	1971	0.00431
Candidatus Phytoplasma rubi	399025	S	10	4	14	0.00003
Xanthomonas albilineans	29447	S	8058	1085	9143	0.02000
Stenotrophomonas maltophilia	40324	S	2662	19196	21858	0.04783
Xylella fastidiosa	2371	S	36	391	427	0.00093
Vibrio coralliilyticus	190893	S	223	171	394	0.00086
Pseudomonas savastanoi	29438	S	4	39	43	0.00009
Pseudomonas syringae group genomosp. 7	251699	S	1	0	1	0.00000
Pseudomonas tolaasii	29442	S	1	18	19	0.00004
Ectopseudomonas oleovorans	301	S	3	178	181	0.00040
Klebsiella pneumoniae	573	S	3	29261	29264	0.06403
Salmonella enterica	28901	S	1	4270	4271	0.00934
Kosakonia arachidis	551989	S	1	0	1	0.00000
Proteus mirabilis	584	S	8	331	339	0.00074
Pantoea agglomerans	549	S	2	3	5	0.00001
Candidatus Erwinia haradaeae	1922217	S	1	0	1	0.00000
Acinetobacter johnsonii	40214	S	2	21	23	0.00005
Acinetobacter lwoffii	28090	S	1	17	18	0.00004
Acinetobacter baumannii	470	S	1	250	251	0.00055
Acinetobacter defluvii	1871111	S	1	26	27	0.00006
Moraxella osloensis	34062	S	2	7	9	0.00002
Aeromonas salmonicida	645	S	5	48	53	0.00012
Aeromonas media	651	S	2	49	51	0.00011
Halomonas sp. JS92-SW72	2306583	S	9	6	15	0.00003
Paraglaciecola psychrophila	326544	S	2	0	2	0.00000
Alteromonas macleodii	28108	S	1	2	3	0.00001
Shewanella pealeana	70864	S	1	1	2	0.00000
Haemophilus parainfluenzae	729	S	4	30	34	0.00007
Cellvibrio sp. PSBB023	1945512	S	2	0	2	0.00000
Rickettsiella endosymbiont of Litargus connexus	3066237	S	2	0	2	0.00000
Acidovorax sp. BLS4	3273430	S	4265	3460	7725	0.01690
Hydrogenophaga sp. NH-16	2184519	S	5	15	20	0.00004
Delftia acidovorans	80866	S	2	6	8	0.00002
Delftia lacustris	558537	S	1	9	10	0.00002
Candidatus Ichthyocystis hellenicum	1561003	S	43	0	43	0.00009
Neisseria elongata	495	S	2	0	2	0.00000
Candidatus Liberibacter africanus	34020	S	1242	449	1691	0.00370
Methylobacterium sp. WL1	2603276	S	48	9	57	0.00012
Methylobacterium sp. 391_Methyba4	3038924	S	1	21	22	0.00005
Methylobacterium fujisawaense	107400	S	2	12	14	0.00003
Methylobacterium bullatum	570505	S	2	0	2	0.00000
Methylobacterium flocculans	2984843	S	1	0	1	0.00000
Methylorubrum extorquens	408	S	2	5	7	0.00002
Devosia oryziradicis	2801335	S	1	1	2	0.00000
Sphingomonas aliaeris	2759526	S	12	11	23	0.00005
Sphingomonas sp. AAP5	1523415	S	4	12	16	0.00004
Sphingomonas sp. PAMC26645	2565555	S	1	2	3	0.00001
Sphingomonas sp. Y38-1Y	3078265	S	1	1	2	0.00000
Sphingomonas aerolata	185951	S	4	7	11	0.00002
Sphingomonas albertensis	2762591	S	2	5	7	0.00002
Sphingomonas sediminicola	386874	S	1	0	1	0.00000
Novosphingobium pentaromativorans	205844	S	1	16	17	0.00004
Sphingobium sp. PAMC28499	2565554	S	1	1	2	0.00000
Paracoccus marcusii	59779	S	2	2	4	0.00001
Paracoccus everestensis	2903900	S	2	1	3	0.00001
Paracoccus yeei	147645	S	2	15	17	0.00004
Brevundimonas sp. C43	3068314	S	1	17	18	0.00004
Brevundimonas nasdae	172043	S	1	9	10	0.00002
Hymenobacter sp. BRD128	2675878	S	2	5	7	0.00002
Hymenobacter sp. BT18	2835648	S	1	3	4	0.00001
Hymenobacter swuensis	1446467	S	2	12	14	0.00003
Hymenobacter aerilatus	2932251	S	1	10	11	0.00002
Hymenobacter nivis	1850093	S	1	3	4	0.00001
Aquimarina sp. ERC-38	2949996	S	2	0	2	0.00000
Prevotella intermedia	28131	S	2	8	10	0.00002
Parabacteroides chongii	2685834	S	1	1	2	0.00000
Chlamydia psittaci	83554	S	1	3	4	0.00001
Helicobacter pylori	210	S	2	1	3	0.00001
Treponema vincentii	69710	S	1	0	1	0.00000
Fusobacterium vincentii	155615	S	1	1	2	0.00000
Homo sapiens	9606	S	4264	830	5094	0.01115
Potato virus X	12183	S	2	0	2	0.00000
