feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Azospirillaceae	Group	eczema	-0.0118743006520277	0.0109885035735282	70	33	0.283687759102367	0.863766782895063
Bacteroidaceae	Group	eczema	-0.00827244798312588	0.00843663032271133	70	9	0.330295757359469	0.863766782895063
Burkholderiaceae	Group	eczema	0.0252358973349044	0.0220298845656784	70	66	0.256005184706342	0.863766782895063
Chitinophagaceae	Group	eczema	-0.00605932014992119	0.00727610357163223	70	17	0.407889869700446	0.863766782895063
Enterobacteriaceae	Group	eczema	-0.0723681609679988	0.0500301241137337	70	28	0.152633252569482	0.863766782895063
Lactobacillaceae	Group	eczema	0.00521146027926992	0.00584056274990985	70	20	0.37538567769845	0.863766782895063
Micrococcaceae	Group	eczema	0.0176000672248521	0.0118987288663761	70	46	0.143716664831484	0.863766782895063
Moraxellaceae	Group	eczema	0.0123687847267812	0.014468879337895	70	64	0.395633642337834	0.863766782895063
Oxalobacteraceae	Group	eczema	0.00780336168482572	0.00880149451245314	70	60	0.378421826081284	0.863766782895063
Peptostreptococcaceae	Group	eczema	-0.033214917304849	0.0233487579592429	70	64	0.159436180571816	0.863766782895063
Prevotellaceae	Group	eczema	0.0395603897582069	0.0341907693934168	70	9	0.251300808142678	0.863766782895063
Pseudomonadaceae	Group	eczema	0.106870736801273	0.0854017337558426	70	69	0.215080805487901	0.863766782895063
Rhizobiaceae	Group	eczema	-0.00782433248828654	0.0051471649278658	70	46	0.133116051882974	0.863766782895063
Rhodobacteraceae	Group	eczema	0.00566331545165738	0.00674857956754399	70	10	0.404305342781661	0.863766782895063
Streptococcaceae	Group	eczema	-0.0482674807638772	0.036641829747975	70	39	0.192166951165158	0.863766782895063
Streptomycetaceae	Group	eczema	0.0143529890339814	0.0159245152264161	70	36	0.370602663072113	0.863766782895063
Thermaceae	Group	eczema	-0.0410749427519004	0.0306056394328539	70	33	0.184036985381947	0.863766782895063
Corynebacteriaceae	Group	eczema	0.0596699672348463	0.0756219074572646	70	39	0.432821475511215	0.86564295102243
Alicyclobacillaceae	Group	eczema	-0.00440469163258603	0.00591281155681847	70	15	0.458874789956012	0.86944697044297
Hydrogenophilaceae	Group	eczema	-0.00293007636612332	0.00475020436198256	70	14	0.539405589231025	0.924695295824615
Staphylococcaceae	Group	eczema	-0.0568212919534469	0.0918418966901426	70	51	0.538190314780057	0.924695295824615
Microbacteriaceae	Group	eczema	-0.0023192588137163	0.00431574376780429	70	11	0.59274913598035	0.969953131604208
Actinomycetaceae	Group	eczema	-0.00176106168925207	0.00635809312794379	70	16	0.78263605432487	0.971548205368804
Alcaligenaceae	Group	eczema	-0.00481925260599897	0.0156755629685691	70	29	0.759450169381057	0.971548205368804
Bacillaceae	Group	eczema	-0.00298827620437542	0.00902272971157253	70	31	0.741516242120381	0.971548205368804
Pasteurellaceae	Group	eczema	-0.0140347026827078	0.0337449407053313	70	8	0.678788898259176	0.971548205368804
Propionibacteriaceae	Group	eczema	0.0137296981377971	0.0285230873029239	70	67	0.631810431863758	0.971548205368804
Sphingomonadaceae	Group	eczema	-0.0014652547265502	0.00512093144512378	70	20	0.775648062428483	0.971548205368804
Xanthomonadaceae	Group	eczema	0.00238940329104859	0.00562364009821505	70	18	0.672261584160972	0.971548205368804
Caulobacteraceae	Group	eczema	-0.000499549609877925	0.00314176365829659	70	8	0.874137874596884	0.979440374279352
Comamonadaceae	Group	eczema	0.000197995455784385	0.00765480851623795	70	52	0.979440374279352	0.979440374279352
Dermacoccaceae	Group	eczema	-0.000585954066565839	0.00566736325051979	70	20	0.917957015297336	0.979440374279352
Halomonadaceae	Group	eczema	0.00040452257608032	0.00389020814781977	70	31	0.917487485425639	0.979440374279352
Lawsonellaceae	Group	eczema	0.000553190154577883	0.00758192563387691	70	30	0.942050788351111	0.979440374279352
Mycobacteriaceae	Group	eczema	0.000485230276644425	0.00815067570405019	70	50	0.952702576051214	0.979440374279352
Neisseriaceae	Group	eczema	-0.00180808063605814	0.0104636969214753	70	10	0.86332540231561	0.979440374279352
