name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Prevotella copri_B	77353	S	616919	2913284	3530203	0.14140
Prevotella copri_H	77358	S	166639	941045	1107684	0.04437
Prevotella copri_E	77355	S	110502	474446	584948	0.02343
Prevotella sp900551275	77812	S	109729	246603	356332	0.01427
Prevotella copri_I	77359	S	83782	422686	506468	0.02029
Prevotella copri_G	77357	S	83600	479483	563083	0.02255
Prevotella copri_F	77356	S	76912	352718	429630	0.01721
Prevotella copri	77351	S	51207	171918	223125	0.00894
Prevotella sp934191715	77971	S	42782	159767	202549	0.00811
Prevotella copri_J	77360	S	39098	162361	201459	0.00807
Prevotella sp015074785	77512	S	38438	202078	240516	0.00963
Prevotella sp900557255	77830	S	35515	117320	152835	0.00612
Prevotella copri_C	77354	S	35420	226657	262077	0.01050
Prevotella sp900551985	77813	S	28025	23912	51937	0.00208
Prevotella sp022732315	77670	S	25508	51708	77216	0.00309
Prevotella sp900557035	77829	S	22217	42865	65082	0.00261
Prevotella sp900544825	77797	S	21058	17877	38935	0.00156
Prevotella sp934202525	77973	S	20921	46315	67236	0.00269
Prevotella sp022741625	77672	S	16886	27192	44078	0.00177
Prevotella sp900546535	77800	S	14731	17800	32531	0.00130
Prevotella sp900767615	77834	S	14261	23274	37535	0.00150
Prevotella sp958369755	78125	S	13618	73574	87192	0.00349
Prevotella sp018054505	77646	S	11326	4279	15605	0.00063
Prevotella sp021636625	77661	S	10407	17825	28232	0.00113
Prevotella copri_A	77352	S	8635	21715	30350	0.00122
Prevotella hominis	77371	S	8527	9056	17583	0.00070
Prevotella sp900554835	77823	S	7243	6196	13439	0.00054
Prevotella sp900555035	77824	S	7086	4045	11131	0.00045
Prevotella sp945863825	78034	S	6502	7229	13731	0.00055
Prevotella corporis	77361	S	6458	4440	10898	0.00044
Prevotella sp900548535	77805	S	5742	1051	6793	0.00027
Prevotella sp934196725	77972	S	4820	2188	7008	0.00028
