name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas_E sp020515695	138765	S	228072	274687	502759	0.20010
Pseudomonas_E sp014842265	138726	S	73497	175383	248880	0.09905
Pseudomonas_E sp903970465	138888	S	9333	6638	15971	0.00636
Pseudomonas_E sp900585815	138878	S	7027	30312	37339	0.01486
Pseudomonas_E petrae	138490	S	5035	9690	14725	0.00586
Pseudomonas_E graminis_D	138372	S	4683	9228	13911	0.00554
Pseudomonas_E fluorescens_H	138333	S	3485	33198	36683	0.01460
Pseudomonas_E sp026153515	138806	S	2866	12321	15187	0.00604
Pseudomonas_E graminis_B	138371	S	2852	6774	9626	0.00383
Pseudomonas_E graminis	138370	S	2596	5404	8000	0.00318
Pseudomonas_E sp002286815	138638	S	368	1012	1380	0.00055
Pseudomonas_E lutea	138431	S	218	803	1021	0.00041
Pseudomonas_E endophytica	138276	S	200	232	432	0.00017
Pseudomonas_E sp002379585	138643	S	196	87	283	0.00011
Pseudomonas_E typographi	138935	S	149	87	236	0.00009
Pseudomonas_E laurentiana	138420	S	138	495	633	0.00025
Pseudomonas_E sp026810445	138811	S	127	326	453	0.00018
Pseudomonas_E daroniae	138269	S	74	148	222	0.00009
Pseudomonas_E frederiksbergensis_H	138352	S	67	404	471	0.00019
Pseudomonas_E spelaei	138901	S	62	169	231	0.00009
Pseudomonas_E putida_A	138512	S	61	815	876	0.00035
Pseudomonas_E trivialis	138931	S	57	184	241	0.00010
Pseudomonas_E fildesensis	138292	S	46	197	243	0.00010
Pseudomonas_E eucalypticola	138285	S	44	252	296	0.00012
Pseudomonas_E abietaniphila	138165	S	37	611	648	0.00026
Pseudomonas_E sp003605735	138675	S	36	202	238	0.00009
Pseudomonas_E alliivorans	138179	S	34	51	85	0.00003
Pseudomonas_E sp000282275	138572	S	32	213	245	0.00010
Pseudomonas_E triticumensis	138930	S	30	53	83	0.00003
Pseudomonas_E sp002419965	138645	S	29	9	38	0.00002
Pseudomonas_E koreensis	138411	S	29	148	177	0.00007
Pseudomonas_E californiensis	138228	S	27	26	53	0.00002
Pseudomonas_E sp009866765	138707	S	27	213	240	0.00010
Pseudomonas_E sp023242475	138779	S	26	75	101	0.00004
Pseudomonas_E extremaustralis	138286	S	26	233	259	0.00010
Pseudomonas_E sp018449655	138748	S	25	22	47	0.00002
Pseudomonas_E sp900108875	138856	S	24	22	46	0.00002
Pseudomonas_E lijiangensis	138425	S	23	133	156	0.00006
Pseudomonas_E sp003061005	138664	S	21	110	131	0.00005
Pseudomonas_E sp023509015	138783	S	19	73	92	0.00004
Pseudomonas_E sp014851685	138728	S	16	128	144	0.00006
Pseudomonas_E sp016650635	138736	S	16	213	229	0.00009
Pseudomonas_E sp000263855	138569	S	16	19	35	0.00001
Pseudomonas_E koreensis_G	138414	S	15	134	149	0.00006
Pseudomonas_E sp900475325	138870	S	14	55	69	0.00003
Pseudomonas_E sp009905615	138709	S	14	13	27	0.00001
Pseudomonas_E sp000282375	138576	S	14	83	97	0.00004
Pseudomonas_E sp900110765	138858	S	13	13	26	0.00001
Pseudomonas_E fulgida	138355	S	13	46	59	0.00002
Pseudomonas_E izuensis	138396	S	13	31	44	0.00002
Pseudomonas_E sp000801235	138594	S	12	48	60	0.00002
