# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091508/SRR5091508_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091508/SRR5091508_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091508/SRR5091508_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091508/SRR5091508_unmatched_2.fastq -n SRR5091508 -t 24 -c -p -k mOTU -q
#mOTU	consensus_taxonomy	NCBI_tax_id	SRR5091508
ref_mOTU_v31_00077	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__ Enterobacter sp. [Enterobacter asburiae/Enterobacter bugandensis/Enterobacter cancerogenus/Enterobacter chengduensis/Enterobacter cloacae/Enterobacter genomosp. O/Enterobacter genomosp. S/Enterobacter hormaechei/Enterobacter kobei/Enterobacter ludwigii/Enterobacter roggenkampii/Enterobacter sichuanensis/Enterobacter sp. 50588862/Enterobacter sp. 50793107/Enterobacter sp. 50858885/Enterobacter sp. 56-7/Enterobacter sp. 940_PEND/Enterobacter sp. BIDMC 26/Enterobacter sp. BIDMC 27/Enterobacter sp. BIDMC 28/Enterobacter sp. BIDMC 30/Enterobacter sp. BIDMC100/Enterobacter sp. BIDMC109/Enterobacter sp. BIDMC87/Enterobacter sp. BIDMC92/Enterobacter sp. BIDMC93/Enterobacter sp. BIDMC94/Enterobacter sp. BIDMC99/Enterobacter sp. BWH 37/Enterobacter sp. BWH52/Enterobacter sp. BWH63/Enterobacter sp. BWH64/Enterobacter sp. DC1/Enterobacter sp. DC3/Enterobacter sp. DC4/Enterobacter sp. E20/Enterobacter sp. EGD-HP1/Enterobacter sp. HK169/Enterobacter sp. HMSC16D10/Enterobacter sp. IF2SW-P2/Enterobacter sp. J49/Enterobacter sp. K66-74/Enterobacter sp. ku-bf2/Enterobacter sp. MGH 1/Enterobacter sp. MGH 10/Enterobacter sp. MGH 14/Enterobacter sp. MGH 15/Enterobacter sp. MGH 22/Enterobacter sp. MGH 23/Enterobacter sp. MGH 24/Enterobacter sp. MGH 25/Enterobacter sp. MGH 3/Enterobacter sp. MGH 33/Enterobacter sp. MGH 37/Enterobacter sp. MGH 38/Enterobacter sp. MGH 6/Enterobacter sp. MGH 7/Enterobacter sp. MGH119/Enterobacter sp. MGH120/Enterobacter sp. MGH128/Enterobacter sp. NFIX45/Enterobacter sp. NFIX58/Enterobacter sp. NFIX59/Enterobacter sp. ODB01/Enterobacter sp. PDC34/Enterobacter sp. SENG-6/Enterobacter sp. ST121:950178628/Enterobacter sp. T1-1/Enterobacter sp. UCD-UG_FMILLET/Escherichia coli/Klebsiella aerogenes/Klebsiella oxytoca/Leclercia adecarboxylata/Leclercia sp. LK8/Lelliottia amnigena/Lelliottia nimipressuralis/Pantoea sesami/Pedobacter himalayensis]	2|1224|1236|91347|543|547|NA	4
ref_mOTU_v31_00084	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella aerogenes	2|1224|1236|91347|543|570|548	2
ref_mOTU_v31_00085	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella pneumoniae	2|1224|1236|91347|543|570|573	18
ref_mOTU_v31_00087	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__ Raoultella sp. [Klebsiella oxytoca/Klebsiella pneumoniae/Raoultella ornithinolytica/Raoultella planticola/Raoultella sp. YJ]	2|1224|1236|91347|543|160674|NA	3
ref_mOTU_v31_00095	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia coli	2|1224|1236|91347|543|561|562	25
ref_mOTU_v31_00096	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__ Citrobacter sp. [Citrobacter amalonaticus/Citrobacter braakii/Citrobacter freundii/Citrobacter pasteurii/Citrobacter portucalensis/Citrobacter sp. A1/Citrobacter sp. A316/Citrobacter sp. AATXQ/Citrobacter sp. AATXR/Citrobacter sp. BIDMC107/Citrobacter sp. BIDMC108/Citrobacter sp. CFSAN044567/Citrobacter sp. FDAARGOS_156/Citrobacter sp. KTE151/Citrobacter sp. KTE30/Citrobacter sp. KTE32/Citrobacter sp. L17/Citrobacter sp. MGH100/Citrobacter sp. MGH103/Citrobacter sp. MGH104/Citrobacter sp. MGH105/Citrobacter sp. MGH109/Citrobacter sp. MGH110/Citrobacter sp. MGH99/Citrobacter werkmanii/Citrobacter youngae/Enterobacter cloacae/Enterobacter sp. GN02600/Escherichia coli/Salmonella enterica]	2|1224|1236|91347|543|544|NA	5
ref_mOTU_v31_00283	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. [Streptococcus pneumoniae/Streptococcus sp. HMSC070B10/Streptococcus sp. HMSC063B03/Streptococcus sp. HMSC077D04/Streptococcus sp. HMSC073F11/Streptococcus sp. CCUG 49591/Streptococcus pseudopneumoniae/Streptococcus mitis/Streptococcus sp. M334]	2|1239|91061|186826|1300|1301|NA	1
ref_mOTU_v31_00310	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. [Streptococcus sp. I-G2/Streptococcus sp. I-P16]	2|1239|91061|186826|1300|1301|NA	2
ref_mOTU_v31_00312	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus parasanguinis [Streptococcus sp. HSISM1/Streptococcus parasanguinis/Streptococcus sp. HMSC074F05/Streptococcus sp. HMSC057G03/Streptococcus sp. HMSC076C09/Streptococcus sp. HMSC073D05/Streptococcus sp. HMSC072C09/Streptococcus sp. HMSC072G04/Streptococcus sp. HMSC061E03/Streptococcus sp. HMSC065C01/Streptococcus sp. HMSC078D09/Streptococcus sp. HMSC065E03]	2|1239|91061|186826|1300|1301|1318	3
ref_mOTU_v31_00370	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Sterolibacteriaceae|g__Methyloversatilis|s__Methyloversatilis discipulorum	2|1224|28216|32003|2008793|378210|1119528	3
