name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Protofrankia sp917627385	45450	S	380726	189650	570376	0.07123
Protofrankia californiensis	45447	S	210474	250546	461020	0.05757
Protofrankia sp920888515	45451	S	5	11	16	0.00000
Frankia alpina	45424	S	2	1	3	0.00000
Geodermatophilus sp019799925	45525	S	59224	343746	402970	0.05032
Geodermatophilus endophyticus_A	45507	S	11795	60563	72358	0.00904
Geodermatophilus obscurus	45510	S	8	17	25	0.00000
Geodermatophilus obscurus_A	45511	S	2	3	5	0.00000
Geodermatophilus poikilotrophus	45513	S	1	2	3	0.00000
Modestobacter lapidis	45556	S	24949	153660	178609	0.02231
Modestobacter italicus	45555	S	14015	214607	228622	0.02855
Modestobacter marinus_B	45559	S	18	202	220	0.00003
Blastococcus sp003319105	45475	S	9	28	37	0.00000
Blastococcus aurantiacus	45462	S	7	19	26	0.00000
Blastococcus sp020166105	45485	S	2	11	13	0.00000
Blastococcus sp003319185	45477	S	2	8	10	0.00000
Blastococcus sp902805535	45498	S	1	4	5	0.00000
Blastococcus fimeti	45465	S	1	4	5	0.00000
Blastococcus sp004570385	45479	S	1	1	2	0.00000
Klenkia terrae	45551	S	3	16	19	0.00000
Pleomorpha daqingensis	45577	S	1	1	2	0.00000
Corynebacterium striatum	46241	S	105	130	235	0.00003
Corynebacterium accolens	45989	S	103	165	268	0.00003
Corynebacterium sp946220775	46223	S	70	135	205	0.00003
Corynebacterium sp022346005	46167	S	59	80	139	0.00002
Corynebacterium matruchotii	46098	S	43	95	138	0.00002
Corynebacterium kefirresidentii	46075	S	43	740	783	0.00010
Corynebacterium sp030826625	46202	S	40	10	50	0.00001
Corynebacterium macginleyi	46091	S	39	9	48	0.00001
Corynebacterium simulans	46139	S	39	82	121	0.00002
Corynebacterium sp946223355	46233	S	38	5	43	0.00001
Corynebacterium silvaticum	46138	S	33	9	42	0.00001
Corynebacterium sp025144025	46177	S	26	65	91	0.00001
Corynebacterium kroppenstedtii_B	46077	S	19	26	45	0.00001
Corynebacterium glutamicum	46055	S	16	303	319	0.00004
Corynebacterium propinquum	46122	S	16	38	54	0.00001
Corynebacterium sp943912665	46212	S	15	2	17	0.00000
Corynebacterium amycolatum	45993	S	15	34	49	0.00001
Corynebacterium jeikeium	46070	S	14	130	144	0.00002
Corynebacterium kroppenstedtii	46076	S	13	25	38	0.00000
Corynebacterium sp943914355	46218	S	13	13	26	0.00000
Corynebacterium tuberculostearicum_D	46250	S	12	57	69	0.00001
Corynebacterium afermentans	45990	S	12	47	59	0.00001
Corynebacterium mucifaciens	46105	S	11	12	23	0.00000
Corynebacterium sp946222835	46230	S	10	32	42	0.00001
Corynebacterium sp915275065	46208	S	7	2	9	0.00000
Corynebacterium durum	46031	S	7	3	10	0.00000
Corynebacterium sp000478175	46141	S	7	16	23	0.00000
Corynebacterium tuberculostearicum_C	46249	S	7	42	49	0.00001
Corynebacterium marquesiae	46095	S	7	18	25	0.00000
Corynebacterium gottingense	46057	S	7	5	12	0.00000
Corynebacterium curieae	46025	S	6	11	17	0.00000
Corynebacterium yonathiae	46267	S	6	26	32	0.00000
