name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactiplantibacillus pentosus	1589	S	9785	29784	39569	0.11872
Lactiplantibacillus plantarum	1590	S	4077	15952	20029	0.06009
Ligilactobacillus salivarius	1624	S	2	15	17	0.00005
Streptococcus pluranimalium	82348	S	41	311	352	0.00106
Streptococcus thermophilus	1308	S	5	50	55	0.00017
Streptococcus parapneumoniae	2993430	S	1	9	10	0.00003
Bacillus amyloliquefaciens	1390	S	1291	77726	79017	0.23707
Bacillus siamensis	659243	S	1	11	12	0.00004
Bacillus cereus	1396	S	1	21	22	0.00007
Staphylococcus epidermidis	1282	S	6	386	392	0.00118
Staphylococcus capitis	29388	S	5	276	281	0.00084
Staphylococcus warneri	1292	S	4	89	93	0.00028
Staphylococcus haemolyticus	1283	S	2	36	38	0.00011
Staphylococcus pasteuri	45972	S	2	29	31	0.00009
Staphylococcus auricularis	29379	S	2	5	7	0.00002
Staphylococcus aureus	1280	S	1	532	533	0.00160
Mammaliicoccus vitulinus	71237	S	2	5	7	0.00002
Listeria innocua	1642	S	1	15	16	0.00005
Clostridium botulinum	1491	S	4244	37986	42230	0.12670
Clostridium tetani	1513	S	2	30	32	0.00010
Acetobacterium wieringae	52694	S	1	1	2	0.00001
Agathobacter rectalis	39491	S	1	0	1	0.00000
Limnospira indica	147322	S	113	7079	7192	0.02158
[Leptolyngbya] sp. PCC 7376	111781	S	3	34	37	0.00011
Geminocystis herdmanii	669359	S	1	14	15	0.00005
Okeanomitos corallinicola	3231550	S	3	147	150	0.00045
Stanieria cyanosphaera	102116	S	1	16	17	0.00005
Streptomyces sp. T12	477697	S	5398	1845	7243	0.02173
Streptomyces sp. CB00271	2750025	S	1	0	1	0.00000
Streptomyces anulatus	1892	S	1	0	1	0.00000
Cutibacterium acnes	1747	S	323	648	971	0.00291
Cutibacterium granulosum	33011	S	1	1	2	0.00001
Microlunatus sagamiharensis	546874	S	18	6	24	0.00007
Nocardioides anomalus	2712223	S	2	10	12	0.00004
Nocardioides sp. JQ2195	2592334	S	1	2	3	0.00001
Friedmanniella luteola	546871	S	4	1	5	0.00002
Mycobacterium canetti	78331	S	218	632	850	0.00255
Corynebacterium kefirresidentii	1979527	S	4	3	7	0.00002
Corynebacterium durum	61592	S	2	0	2	0.00001
Corynebacterium tuberculostearicum	38304	S	2	3	5	0.00002
Corynebacterium accolens	38284	S	2	3	5	0.00002
Corynebacterium matruchotii	43768	S	2	0	2	0.00001
Dietzia psychralcaliphila	139021	S	1	1	2	0.00001
Curtobacterium sp. MCPF17_021	2175639	S	1	18	19	0.00006
Micrococcus sp. 2A	3142261	S	2	7	9	0.00003
Micrococcus luteus	1270	S	1	2	3	0.00001
Rothia dentocariosa	2047	S	4	4	8	0.00002
Kocuria rosea	1275	S	2	1	3	0.00001
Kocuria rhizophila	72000	S	2	3	5	0.00002
Arthrobacter agilis	37921	S	1	0	1	0.00000
Serinicoccus profundi	1078471	S	3	2	5	0.00002
Janibacter sp. YB324	2761047	S	1	1	2	0.00001
Kineococcus sp. NBC_00420	2903564	S	11	2	13	0.00004
Kineococcus sp. DHX-1	3349638	S	1	0	1	0.00000
Actinomyces sp. oral taxon 171	706438	S	1	2	3	0.00001
Actinomyces sp. oral taxon 414	712122	S	1	0	1	0.00000
Actinomyces massiliensis	461393	S	2	0	2	0.00001
Pauljensenia hongkongensis	178339	S	2	0	2	0.00001
