name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp009766005	120549	S	3098	31062	34160	0.01352
Bradyrhizobium sp018449695	120574	S	664	5151	5815	0.00230
Bradyrhizobium sp000938255	120523	S	253	6137	6390	0.00253
Bradyrhizobium erythrophlei_B	120444	S	223	1582	1805	0.00071
Bradyrhizobium sp028290305	120629	S	119	630	749	0.00030
Bradyrhizobium sp021779635	120589	S	78	6440	6518	0.00258
Bradyrhizobium erythrophlei_C	120445	S	77	674	751	0.00030
Bradyrhizobium sp027307225	120624	S	74	378	452	0.00018
Bradyrhizobium erythrophlei_D	120446	S	69	837	906	0.00036
Bradyrhizobium erythrophlei_A	120443	S	69	1897	1966	0.00078
Bradyrhizobium rifense	120500	S	68	2812	2880	0.00114
Bradyrhizobium canariense_A	120419	S	64	524	588	0.00023
Bradyrhizobium lablabi_A	120472	S	63	466	529	0.00021
Bradyrhizobium sp900103365	120657	S	61	1242	1303	0.00052
Bradyrhizobium ottawaense_A	120495	S	55	1262	1317	0.00052
Bradyrhizobium sp004799445	120543	S	46	549	595	0.00024
Bradyrhizobium sp031202265	120656	S	45	1462	1507	0.00060
Bradyrhizobium sp018971675	120578	S	43	1395	1438	0.00057
Bradyrhizobium sp028290165	120628	S	41	338	379	0.00015
Bradyrhizobium sp000938305	120524	S	34	470	504	0.00020
Bradyrhizobium sp027451485	120625	S	31	580	611	0.00024
Bradyrhizobium sp004799405	120542	S	31	324	355	0.00014
Bradyrhizobium sp018449525	120573	S	28	303	331	0.00013
Bradyrhizobium sp023101685	120607	S	26	1071	1097	0.00043
Bradyrhizobium sp028290765	120630	S	23	113	136	0.00005
Bradyrhizobium sp019748335	120583	S	20	1395	1415	0.00056
Bradyrhizobium sp000701345	120522	S	19	144	163	0.00006
Bradyrhizobium sp017881085	120564	S	17	1064	1081	0.00043
Bradyrhizobium sp018971625	120577	S	16	91	107	0.00004
Bradyrhizobium sp005937885	120548	S	15	315	330	0.00013
Bradyrhizobium betae_A	120414	S	11	439	450	0.00018
Bradyrhizobium sp005884765	120545	S	10	328	338	0.00013
Bradyrhizobium cytisi	120427	S	10	406	416	0.00016
Bradyrhizobium sp023074175	120601	S	10	404	414	0.00016
Bradyrhizobium manausense_C	120484	S	10	211	221	0.00009
Bradyrhizobium sp023073315	120592	S	10	375	385	0.00015
Bradyrhizobium sp005885285	120547	S	10	485	495	0.00020
Bradyrhizobium elkanii_A	120441	S	9	292	301	0.00012
Bradyrhizobium sp005884465	120544	S	8	262	270	0.00011
Bradyrhizobium hipponense	120455	S	8	739	747	0.00030
Bradyrhizobium sp023100945	120604	S	8	262	270	0.00011
Bradyrhizobium sp019972155	120584	S	7	417	424	0.00017
Bradyrhizobium paxllaeri	120497	S	7	258	265	0.00010
Bradyrhizobium sp030378205	120648	S	7	95	102	0.00004
Bradyrhizobium sp029946075	120645	S	7	109	116	0.00005
Bradyrhizobium sp018131065	120569	S	6	374	380	0.00015
Bradyrhizobium sp018596315	120575	S	6	261	267	0.00011
Bradyrhizobium septentrionale	120504	S	6	309	315	0.00012
Bradyrhizobium sp902826195	120663	S	6	99	105	0.00004
Bradyrhizobium altum	120407	S	6	706	712	0.00028
Bradyrhizobium sp030403585	120649	S	6	233	239	0.00009
Bradyrhizobium quebecense	120498	S	6	469	475	0.00019
Bradyrhizobium sp029051685	120633	S	6	411	417	0.00016
Bradyrhizobium sp000472385	120515	S	6	32	38	0.00002
Bradyrhizobium sp029846715	120641	S	6	335	341	0.00013
Bradyrhizobium sp003963435	120539	S	5	807	812	0.00032
Bradyrhizobium sp000473065	120519	S	5	322	327	0.00013
Bradyrhizobium nitroreducens	120491	S	5	332	337	0.00013
Bradyrhizobium sp022844465	120591	S	5	56	61	0.00002
Bradyrhizobium canariense_C	120420	S	5	486	491	0.00019
Bradyrhizobium campsiandrae	120417	S	5	483	488	0.00019
Bradyrhizobium diazoefficiens_A	120431	S	5	264	269	0.00011
Bradyrhizobium sp023074185	120602	S	5	239	244	0.00010
Bradyrhizobium sp029892425	120642	S	5	248	253	0.00010
Bradyrhizobium sp023074035	120598	S	5	382	387	0.00015
Bradyrhizobium barranii	120412	S	5	1032	1037	0.00041
Bradyrhizobium sp018130145	120566	S	5	325	330	0.00013
Bradyrhizobium sp017305715	120563	S	5	100	105	0.00004
Bradyrhizobium tropiciagri_B	120671	S	5	196	201	0.00008
Bradyrhizobium ivorense	120461	S	5	128	133	0.00005
Bradyrhizobium zhengyangense	120680	S	4	356	360	0.00014
Bradyrhizobium sp030646015	120651	S	4	148	152	0.00006
Bradyrhizobium sediminis	120502	S	4	147	151	0.00006
Bradyrhizobium valentinum	120673	S	4	229	233	0.00009
Bradyrhizobium sp000282615	120512	S	4	190	194	0.00008
Bradyrhizobium sp000473045	120518	S	4	149	153	0.00006
Bradyrhizobium sp023388935	120610	S	4	81	85	0.00003
Bradyrhizobium sp023101085	120605	S	4	217	221	0.00009
Bradyrhizobium sp023100905	120603	S	4	416	420	0.00017
Bradyrhizobium sp001464035	120525	S	4	46	50	0.00002
Bradyrhizobium sp021088345	120586	S	4	64	68	0.00003
Bradyrhizobium sp018736105	120576	S	4	161	165	0.00007
Bradyrhizobium sp016219575	120561	S	4	300	304	0.00012
Bradyrhizobium sp015624485	120559	S	4	98	102	0.00004
Bradyrhizobium sp013695565	120553	S	4	197	201	0.00008
Bradyrhizobium liaoningense_C	120478	S	4	97	101	0.00004
Bradyrhizobium diazoefficiens_C	120433	S	4	120	124	0.00005
Bradyrhizobium commune	120425	S	4	122	126	0.00005
Bradyrhizobium sp005884855	120546	S	3	18	21	0.00001
Bradyrhizobium sp000472925	120517	S	3	66	69	0.00003
Bradyrhizobium sp000472425	120516	S	3	22	25	0.00001
Bradyrhizobium sp019244115	120581	S	3	73	76	0.00003
Bradyrhizobium canariense_D	120421	S	3	236	239	0.00009
Bradyrhizobium macuxiense	120479	S	3	59	62	0.00002
Bradyrhizobium sp016462955	120562	S	3	242	245	0.00010
