name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides stercoris	46506	S	1237140	1177987	2415127	0.09497
Bacteroides uniformis	820	S	734253	1671923	2406176	0.09462
Bacteroides salyersiae	291644	S	264806	74310	339116	0.01333
Bacteroides thetaiotaomicron	818	S	259146	139445	398591	0.01567
Bacteroides caccae	47678	S	237132	155615	392747	0.01544
Bacteroides ovatus	28116	S	113409	448159	561568	0.02208
Bacteroides finegoldii	338188	S	99492	96030	195522	0.00769
Bacteroides xylanisolvens	371601	S	83030	204661	287691	0.01131
Bacteroides fragilis	817	S	78642	610400	689042	0.02709
Bacteroides sp. A1C1	2528203	S	22124	239903	262027	0.01030
Bacteroides sp. HF-162	2785531	S	4289	69492	73781	0.00290
Bacteroides sp. CACC 737	2755405	S	2727	21626	24353	0.00096
Bacteroides sp. D2	556259	S	2077	4887	6964	0.00027
Bacteroides sp. M10	2763022	S	1849	2378	4227	0.00017
Bacteroides sp. DH3716P	2847299	S	1658	29904	31562	0.00124
Bacteroides sp. MSB163	3117552	S	420	184	604	0.00002
Bacteroides sp. PHL 2737	2162637	S	10	4382	4392	0.00017
Bacteroides sp. 2_2_4	469590	S	1	507	508	0.00002
Bacteroides sp. BFG-257	2972761	S	1	96	97	0.00000
Bacteroides cellulosilyticus	246787	S	37609	43771	81380	0.00320
Bacteroides eggerthii	28111	S	32675	29696	62371	0.00245
Bacteroides faecis	674529	S	29200	24532	53732	0.00211
Bacteroides humanifaecis	2792859	S	11580	145420	157000	0.00617
Bacteroides caecimuris	1796613	S	9080	6343	15423	0.00061
Bacteroides intestinalis	329854	S	5850	929	6779	0.00027
Bacteroides zhangwenhongii	2650157	S	2890	4181	7071	0.00028
Bacteroides zoogleoformans	28119	S	1674	561	2235	0.00009
Bacteroides nordii	291645	S	620	103	723	0.00003
Bacteroides faecium	2715212	S	512	25	537	0.00002
Bacteroides luhongzhouii	2650158	S	279	84	363	0.00001
Bacteroides helcogenes	290053	S	239	9	248	0.00001
Bacteroides heparinolyticus	28113	S	59	19	78	0.00000
Bacteroides graminisolvens	477666	S	31	0	31	0.00000
uncultured Bacteroides sp.	162156	S	29	0	29	0.00000
Bacteroides sedimenti	2136147	S	13	0	13	0.00000
Phocaeicola vulgatus	821	S	2225111	2541988	4767099	0.18745
Phocaeicola dorei	357276	S	439105	471436	910541	0.03580
Phocaeicola coprophilus	387090	S	77955	81809	159764	0.00628
Phocaeicola salanitronis	376805	S	9568	1621	11189	0.00044
Parabacteroides distasonis	823	S	244273	259456	503729	0.01981
Parabacteroides merdae	46503	S	145963	86703	232666	0.00915
Parabacteroides johnsonii	387661	S	3894	946	4840	0.00019
Parabacteroides sp. AD58	2951805	S	1990	452	2442	0.00010
Parabacteroides sp. CT06	2025876	S	321	9839	10160	0.00040
Parabacteroides goldsteinii	328812	S	648	189	837	0.00003
Parabacteroides chongii	2685834	S	171	23	194	0.00001
Parabacteroides faecis	1217282	S	75	8	83	0.00000
Tannerella forsythia	28112	S	67	4	71	0.00000
Tannerella serpentiformis	712710	S	1	0	1	0.00000
Alistipes shahii	328814	S	115188	144384	259572	0.01021
Alistipes communis	2585118	S	55410	13194	68604	0.00270
Alistipes onderdonkii	328813	S	52376	22410	74786	0.00294
Alistipes ihumii	1470347	S	10237	154	10391	0.00041
uncultured Alistipes sp.	538949	S	5858	850	6708	0.00026
Alistipes finegoldii	214856	S	3919	3658	7577	0.00030
Alistipes senegalensis	1288121	S	2652	703	3355	0.00013
Alistipes megaguti	2364787	S	1702	461	2163	0.00009
Alistipes sp. i18-0019-D1	3132707	S	891	477	1368	0.00005
Alistipes sp. dk3624	2662363	S	215	33	248	0.00001
Alistipes dispar	2585119	S	299	77	376	0.00001
Alistipes indistinctus	626932	S	174	18	192	0.00001
Paraprevotella clara	454154	S	141643	33948	175591	0.00690
Paraprevotella xylaniphila	454155	S	17072	7306	24378	0.00096
Segatella copri	165179	S	26320	10720	37040	0.00146
Segatella hominis	2518605	S	1067	1742	2809	0.00011
Segatella bryantii	77095	S	19	519	538	0.00002
Segatella baroniae	305719	S	17	1003	1020	0.00004
Segatella oris	28135	S	3	1	4	0.00000
Prevotella bivia	28125	S	5056	1346	6402	0.00025
Prevotella sp. E9-3	2913621	S	71	143	214	0.00001
Prevotella sp. E13-17	2913616	S	8	18	26	0.00000
Prevotella sp. oral taxon 475	712471	S	5	0	5	0.00000
Prevotella sp. Rep29	2691580	S	5	1	6	0.00000
Prevotella sp. E15-22	2937774	S	2	4	6	0.00000
Prevotella sp. E2-28	2913620	S	1	1	2	0.00000
Prevotella intermedia	28131	S	64	51	115	0.00000
Prevotella fusca	589436	S	64	35	99	0.00000
Prevotella melaninogenica	28132	S	29	17	46	0.00000
Prevotella corporis	28128	S	27	11	38	0.00000
Prevotella herbatica	2801997	S	14	0	14	0.00000
Prevotella nigrescens	28133	S	12	14	26	0.00000
Prevotella denticola	28129	S	10	7	17	0.00000
Prevotella dentalis	52227	S	4	3	7	0.00000
Prevotella histicola	470565	S	4	1	5	0.00000
Prevotella scopos	589437	S	1	1	2	0.00000
Prevotella jejuni	1177574	S	1	1	2	0.00000
Prevotella communis	2913614	S	1	0	1	0.00000
Hoylesella buccalis	28127	S	33	19	52	0.00000
Hoylesella enoeca	76123	S	14	17	31	0.00000
Xylanibacter ruminicola	839	S	47	1	48	0.00000
Pseudoprevotella muciniphila	2133944	S	5	0	5	0.00000
Butyricimonas faecihominis	1472416	S	96409	64722	161131	0.00634
Butyricimonas paravirosa	1472417	S	9049	8199	17248	0.00068
Butyricimonas faecalis	2093856	S	3635	4294	7929	0.00031
Butyricimonas virosa	544645	S	3355	850	4205	0.00017
Odoribacter splanchnicus	28118	S	804	185	989	0.00004
Barnesiella sp. An22	1965590	S	10874	2728	13602	0.00053
Barnesiella viscericola	397865	S	4219	1304	5523	0.00022
Coprobacter secundus	1501392	S	1455	521	1976	0.00008
Coprobacter fastidiosus	1099853	S	38	3	41	0.00000
Muribaculum intestinale	1796646	S	463	134	597	0.00002
Muribaculum gordoncarteri	2530390	S	306	363	669	0.00003
Duncaniella dubosii	2518971	S	44	37	81	0.00000
Paramuribaculum intestinale	2094151	S	68	27	95	0.00000
Sodaliphilus pleomorphus	2606626	S	50	3	53	0.00000
Porphyromonas somerae	322095	S	41	7	48	0.00000
Porphyromonas gingivalis	837	S	20	24	44	0.00000
Porphyromonas asaccharolytica	28123	S	5	0	5	0.00000
Porphyromonas pogonae	867595	S	3	1	4	0.00000
Porphyromonas cangingivalis	36874	S	1	0	1	0.00000
Porphyromonas sp. oral taxon 275	712435	S	1	0	1	0.00000
Petrimonas mucosa	1642646	S	36	27	63	0.00000
Petrimonas sp.	2023866	S	2	0	2	0.00000
Dysgonomonas capnocytophagoides	45254	S	1	0	1	0.00000
Salinivirga cyanobacteriivorans	1307839	S	1	0	1	0.00000
Alkalitalea saponilacus	889453	S	3	7	10	0.00000
Mariniflexile fucanivorans	264023	S	3	27	30	0.00000
Aggregatimonas sangjinii	2583587	S	1	3	4	0.00000
Formosa sp. L2A11	2686363	S	1	32	33	0.00000
Ornithobacterium rhinotracheale	28251	S	32	134	166	0.00001
Chryseobacterium oryzae	2929799	S	1	9	10	0.00000
Kaistella daneshvariae	2487074	S	1	5	6	0.00000
Riemerella anatipestifer	34085	S	1	8	9	0.00000
Sphingobacterium daejeonense	371142	S	22	26	48	0.00000
Pedobacter steynii	430522	S	1	4	5	0.00000
Olivibacter sp. SDN3	2764720	S	1	1	2	0.00000
Echinicola soli	2591634	S	4	2	6	0.00000
Echinicola vietnamensis	390884	S	2	10	12	0.00000
Echinicola marina	2859768	S	1	5	6	0.00000
Chitinophaga agri	2703787	S	1	5	6	0.00000
Arachidicoccus sp. BS20	1850526	S	1	0	1	0.00000
Oxalobacter formigenes	847	S	8126	2344	10470	0.00041
Oxalobacter aliiformigenes	2946593	S	5	1	6	0.00000
Turicimonas muris	1796652	S	859	391	1250	0.00005
Sutterella wadsworthensis	40545	S	37	67	104	0.00000
Duodenibacillus massiliensis	1852381	S	35	90	125	0.00000
Burkholderia multivorans	87883	S	47	99	146	0.00001
Burkholderia cepacia	292	S	2	4	6	0.00000
Lautropia mirabilis	47671	S	23	69	92	0.00000
Paraburkholderia fungorum	134537	S	3	7	10	0.00000
Paraburkholderia bonniea	2152891	S	2	3	5	0.00000
Paraburkholderia phytofirmans	261302	S	2	2	4	0.00000
Paraburkholderia acidicola	1912599	S	1	0	1	0.00000
Limnobacter sp.	2003368	S	2	0	2	0.00000
Caballeronia grimmiae	1071679	S	1	2	3	0.00000
Klebsiella aerogenes	548	S	160	235	395	0.00002
Klebsiella pneumoniae	573	S	75	4425	4500	0.00018
Klebsiella quasipneumoniae	1463165	S	67	529	596	0.00002
Klebsiella variicola	244366	S	2	33	35	0.00000
Klebsiella michiganensis	1134687	S	1	7	8	0.00000
Raoultella planticola	575	S	4	9	13	0.00000
Raoultella ornithinolytica	54291	S	1	13	14	0.00000
Escherichia coli	562	S	308	7293	7601	0.00030
Escherichia albertii	208962	S	1	2	3	0.00000
Enterobacter hormaechei	158836	S	6	130	136	0.00001
Enterobacter roggenkampii	1812935	S	4	12	16	0.00000
Enterobacter kobei	208224	S	1	13	14	0.00000
Enterobacter quasiroggenkampii	2497436	S	2	8	10	0.00000
Salmonella enterica	28901	S	6	1796	1802	0.00007
Shigella flexneri	623	S	5	387	392	0.00002
Lelliottia sp. AC1	2067959	S	1	0	1	0.00000
Buchnera aphidicola	9	S	1	0	1	0.00000
Proteus mirabilis	584	S	1	1	2	0.00000
Acinetobacter baumannii	470	S	128	721	849	0.00003
Acinetobacter seifertii	1530123	S	31	26	57	0.00000
Acinetobacter haemolyticus	29430	S	23	11	34	0.00000
Acinetobacter johnsonii	40214	S	2	2	4	0.00000
Moraxella osloensis	34062	S	1	0	1	0.00000
Haemophilus parainfluenzae	729	S	95	38	133	0.00001
Mergibacter septicus	221402	S	2	0	2	0.00000
Cardiobacterium hominis	2718	S	3	0	3	0.00000
Cardiobacterium sp. Marseille-Q4385	2866573	S	1	0	1	0.00000
Stenotrophomonas maltophilia	40324	S	3	3	6	0.00000
Francisella sp. Scap27	2589986	S	1	1	2	0.00000
Komagataeibacter oboediens	65958	S	329	91	420	0.00002
Bosea beijingensis	3068632	S	17	8	25	0.00000
Azospirillum thermophilum	2202148	S	2	0	2	0.00000
Campylobacter jejuni	197	S	7306	18150	25456	0.00100
Campylobacter coli	195	S	86	81	167	0.00001
Campylobacter concisus	199	S	2	0	2	0.00000
Campylobacter gracilis	824	S	2	0	2	0.00000
Akkermansia muciniphila	239935	S	1645	155	1800	0.00007
Akkermansia massiliensis	2927224	S	105	335	440	0.00002
Akkermansia sp. RCC_12PD	3115152	S	5	24	29	0.00000
Akkermansia sp. AE01SA01	3115151	S	2	10	12	0.00000
Candidatus Akkermansia timonensis	3068329	S	4	279	283	0.00001
Treponema denticola	158	S	31	30	61	0.00000
Treponema putidum	221027	S	8	4	12	0.00000
Treponema vincentii	69710	S	6	8	14	0.00000
Treponema medium	58231	S	5	2	7	0.00000
Treponema peruense	2787628	S	1	0	1	0.00000
Treponema sp. OMZ 857	1643513	S	1	0	1	0.00000
Treponema phagedenis	162	S	1	0	1	0.00000
Desulfovibrio piger	901	S	23	17	40	0.00000
Desulfovibrio desulfuricans	876	S	22	11	33	0.00000
Desulfovibrio fairfieldensis	44742	S	12	2	14	0.00000
uncultured Mailhella sp.	1981031	S	4	1	5	0.00000
Persephonella marina	309805	S	1	0	1	0.00000
Mesoterricola sediminis	2927980	S	1	0	1	0.00000
Agathobacter rectalis	39491	S	1347766	313076	1660842	0.06531
Blautia wexlerae	418240	S	965760	738465	1704225	0.06701
Blautia obeum	40520	S	58779	25565	84344	0.00332
Blautia luti	89014	S	12306	5159	17465	0.00069
Blautia sp. SC05B48	2479767	S	11156	10596	21752	0.00086
Blautia hydrogenotrophica	53443	S	7603	3504	11107	0.00044
Blautia producta	33035	S	2603	9206	11809	0.00046
Blautia parvula	2877527	S	2275	776	3051	0.00012
Blautia coccoides	1532	S	1915	4835	6750	0.00027
Blautia hansenii	1322	S	557	333	890	0.00003
Blautia argi	1912897	S	267	97	364	0.00001
Blautia pseudococcoides	1796616	S	102	3	105	0.00000
Blautia liquoris	2779518	S	96	2	98	0.00000
Blautia massiliensis (ex Durand et al. 2017)	1737424	S	26	73558	73584	0.00289
Dorea longicatena	88431	S	180521	61239	241760	0.00951
Dorea formicigenerans	39486	S	33763	18503	52266	0.00206
[Ruminococcus] torques	33039	S	109513	38377	147890	0.00582
Mediterraneibacter gnavus	33038	S	49587	16097	65684	0.00258
