name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides stercoris	46506	S	4923546	6639166	11562712	0.53795
Bacteroides salyersiae	291644	S	206527	119102	325629	0.01515
Bacteroides caccae	47678	S	76479	44073	120552	0.00561
Bacteroides thetaiotaomicron	818	S	56290	72096	128386	0.00597
Bacteroides uniformis	820	S	55112	265411	320523	0.01491
Bacteroides ovatus	28116	S	43784	547088	590872	0.02749
Bacteroides sp. CACC 737	2755405	S	7103	176508	183611	0.00854
Bacteroides sp. D2	556259	S	4652	34988	39640	0.00184
Bacteroides sp. A1C1	2528203	S	2381	85809	88190	0.00410
Bacteroides sp. HF-162	2785531	S	2004	94156	96160	0.00447
Bacteroides sp. M10	2763022	S	713	2548	3261	0.00015
Bacteroides sp. DH3716P	2847299	S	106	6140	6246	0.00029
Bacteroides sp. MSB163	3117552	S	27	34	61	0.00000
Bacteroides fragilis	817	S	19416	64700	84116	0.00391
Bacteroides faecis	674529	S	8831	19509	28340	0.00132
Bacteroides humanifaecis	2792859	S	7010	292357	299367	0.01393
Bacteroides eggerthii	28111	S	6887	7824	14711	0.00068
Bacteroides intestinalis	329854	S	5219	2366	7585	0.00035
Bacteroides xylanisolvens	371601	S	4146	30053	34199	0.00159
Bacteroides finegoldii	338188	S	3395	8207	11602	0.00054
Bacteroides luhongzhouii	2650158	S	1527	1625	3152	0.00015
Bacteroides helcogenes	290053	S	899	51	950	0.00004
Bacteroides cellulosilyticus	246787	S	301	1103	1404	0.00007
Bacteroides faecium	2715212	S	50	8	58	0.00000
Bacteroides caecimuris	1796613	S	19	33	52	0.00000
Bacteroides nordii	291645	S	14	3	17	0.00000
Bacteroides zhangwenhongii	2650157	S	10	36	46	0.00000
Phocaeicola vulgatus	821	S	696567	2964796	3661363	0.17034
Phocaeicola dorei	357276	S	16051	71766	87817	0.00409
Phocaeicola salanitronis	376805	S	4216	1499	5715	0.00027
Phocaeicola coprophilus	387090	S	114	133	247	0.00001
